,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
23,David Edwards,,T24,69,73,73,71,9,24,33,-2,286,"$18,260",-,bio - career - this year - this tournament
24,Loren Roberts,,T24,72,69,72,73,34,19,24,-2,286,"$18,260",-,bio - career - this year - this tournament
25,David Gilford,,T24,67,73,75,71,4,11,33,-2,286,"$18,260",-,bio - career - this year - this tournament
26,Nick Faldo,,T24,70,70,71,75,16,11,15,-2,286,"$18,260",-,bio - career - this year - this tournament
27,Duffy Waldorf,,T24,74,69,67,76,53,29,13,-2,286,"$18,260",-,bio - career - this year - this tournament
28,Jumbo Ozaki,,T29,70,74,70,73,16,38,27,-1,287,"$15,300",-,bio - career - this year - this tournament
29,Bob Estes,,T29,73,70,76,68,43,29,43,-1,287,"$15,300",-,bio - career - this year - this tournament
30,Bruce Lietzke,,T31,72,71,71,74,34,29,27,E,288,"$13,325",-,bio - career - this year - this tournament
31,Peter Jacobsen,,T31,72,73,69,74,34,42,27,E,288,"$13,325",-,bio - career - this year - this tournament
32,Bernhard Langer,,T31,71,69,73,75,24,11,24,E,288,"$13,325",-,bio - career - this year - this tournament
33,Mark O'Meara,,T31,68,72,71,77,7,11,15,E,288,"$13,325",-,bio - career - this year - this tournament
34,Wayne Grady,,T35,69,73,74,74,9,24,39,+2,290,"$10,840",-,bio - career - this year - this tournament
35,Dan Forsman,,T35,71,74,74,71,24,42,43,+2,290,"$10,840",-,bio - career - this year - this tournament
36,Chip Beck,,T35,68,76,69,77,7,38,24,+2,290,"$10,840",-,bio - career - this year - this tournament
37,Jack Nicklaus,,T35,67,78,70,75,4,42,33,+2,290,"$10,840",-,bio - career - this year - this tournament
38,Mark McCumber,,T35,73,69,69,79,43,24,15,+2,290,"$10,840",-,bio - career - this year - this tournament
39,Tom Lehman,,40,71,72,74,75,24,29,42,+4,292,"$9,500",-,bio - career - this year - this tournament
40,Tiger Woods,,T41,72,72,77,72,34,38,46,+5,293,,-,bio - career - this year - this tournament
41,Jeff Sluman,,T41,73,72,71,77,43,42,39,+5,293,"$8,567",-,bio - career - this year - this tournament
42,Mark Calcavecchia,,T41,70,72,78,73,16,24,45,+5,293,"$8,567",-,bio - career - this year - this tournament
43,Payne Stewart,,T41,71,72,72,78,24,29,33,+5,293,"$8,567",-,bio - career - this year - this tournament
44,Seve Ballesteros,,T45,75,68,78,75,59,29,46,+8,296,"$7,500",-,bio - career - this year - this tournament
45,John Daly,,T45,75,69,71,81,59,38,33,+8,296,"$7,500",-,bio - career - this year - this tournament
46,Rick Fehr,,47,76,69,69,83,64,42,27,+9,297,"$6,800",-,bio - career - this year - this tournament
47,Clark Dennis,,CUT,73,73,0,0,43,48,0,+2,146,,-,bio - career - this year - this tournament
48,Tommy Nakajima,,CUT,72,74,0,0,34,48,0,+2,146,,-,bio - career - this year - this tournament
49,Fuzzy Zoeller,,CUT,72,74,0,0,34,48,0,+2,146,,-,bio - career - this year - this tournament
50,Miguel A. Jimenez,,CUT,71,75,0,0,24,48,0,+2,146,,-,bio - career - this year - this tournament
51,Sandy Lyle,,CUT,75,71,0,0,59,48,0,+2,146,,-,bio - career - this year - this tournament
52,Craig Stadler,,CUT,70,76,0,0,16,48,0,+2,146,,-,bio - career - this year - this tournament
53,Hal Sutton,,CUT,77,69,0,0,70,48,0,+2,146,,-,bio - career - this year - this tournament
54,John Cook,,CUT,73,74,0,0,43,55,0,+3,147,,-,bio - career - this year - this tournament
55,Mike Heinen,,CUT,73,74,0,0,43,55,0,+3,147,,-,bio - career - this year - this tournament
56,Charles Coody,,CUT,74,73,0,0,53,55,0,+3,147,,-,bio - career - this year - this tournament
57,Tom Kite,,CUT,74,73,0,0,53,55,0,+3,147,,-,bio - career - this year - this tournament
58,Ernie Els,,CUT,72,75,0,0,34,55,0,+3,147,,-,bio - career - this year - this tournament
59,Mike Sullivan,,CUT,72,75,0,0,34,55,0,+3,147,,-,bio - career - this year - this tournament
60,Larry Mize,,CUT,76,71,0,0,64,55,0,+3,147,,-,bio - career - this year - this tournament
61,Brad Bryant,,CUT,77,70,0,0,70,55,0,+3,147,,-,bio - career - this year - this tournament
62,John Morse,,CUT,74,74,0,0,53,63,0,+4,148,,-,bio - career - this year - this tournament
63,Steve Lowery,,CUT,75,73,0,0,59,63,0,+4,148,,-,bio - career - this year - this tournament
64,Mark McNulty,,CUT,75,73,0,0,59,63,0,+4,148,,-,bio - career - this year - this tournament
65,Vijay Singh,,CUT,77,71,0,0,70,63,0,+4,148,,-,bio - career - this year - this tournament
66,Jeff Maggert,,CUT,78,70,0,0,76,63,0,+4,148,,-,bio - career - this year - this tournament
67,Lanny Wadkins,,CUT,74,75,0,0,53,68,0,+5,149,,-,bio - career - this year - this tournament
68,Gary Player,,CUT,76,73,0,0,64,68,0,+5,149,,-,bio - career - this year - this tournament
69,Nick Price,,CUT,76,73,0,0,64,68,0,+5,149,,-,bio - career - this year - this tournament
70,Gay Brewer,,CUT,79,70,0,0,77,68,0,+5,149,,-,bio - career - this year - this tournament
71,Jim McGovern,,CUT,77,73,0,0,70,72,0,+6,150,,-,bio - career - this year - this tournament
72,Neal Lancaster,,CUT,74,77,0,0,53,73,0,+7,151,,-,bio - career - this year - this tournament
73,Bill Glasson,,CUT,71,80,0,0,24,73,0,+7,151,,-,bio - career - this year - this tournament
74,Arnold Palmer,,CUT,79,73,0,0,77,75,0,+8,152,,-,bio - career - this year - this tournament
75,Dicky Pride,,CUT,79,73,0,0,77,75,0,+8,152,,-,bio - career - this year - this tournament
76,Mark Brooks,,CUT,76,77,0,0,64,77,0,+9,153,,-,bio - career - this year - this tournament
77,Frank Nobilo,,CUT,81,73,0,0,84,78,0,+10,154,,-,bio - career - this year - this tournament
78,Tim Jackson,,CUT,79,76,0,0,77,79,0,+11,155,,-,bio - career - this year - this tournament
79,Trip Kuehne,,CUT,79,76,0,0,77,79,0,+11,155,,-,bio - career - this year - this tournament
80,Lee S James,,CUT,77,80,0,0,70,81,0,+13,157,,-,bio - career - this year - this tournament
81,Mike Springer,,CUT,77,80,0,0,70,81,0,+13,157,,-,bio - career - this year - this tournament
82,Ian Baker-Finch,,CUT,79,81,0,0,77,83,0,+16,160,,-,bio - career - this year - this tournament
83,Guy Yamamoto,,CUT,84,77,0,0,85,84,0,+17,161,,-,bio - career - this year - this tournament
84,Billy Casper,,CUT,79,89,0,0,77,85,0,+24,168,,-,bio - career - this year - this tournament
85,Doug Ford,,WD,88,0,0,0,86,0,0,+16,88,,-,bio - career - this year - this tournament
