,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
60,Bill Rogers,,CUT,72,78,0,0,29,58,0,+6,150,,-,bio - career - this year - this tournament
61,Tommy Aaron,,CUT,76,75,0,0,66,62,0,+7,151,,-,bio - career - this year - this tournament
62,Jim Simons,,CUT,74,77,0,0,53,62,0,+7,151,,-,bio - career - this year - this tournament
63,Morris Hatalsky,,CUT,77,74,0,0,72,62,0,+7,151,,-,bio - career - this year - this tournament
64,David Tolley,,CUT,77,74,0,0,72,62,0,+7,151,,-,bio - career - this year - this tournament
65,Gary Player,,CUT,73,78,0,0,42,62,0,+7,151,,-,bio - career - this year - this tournament
66,Andy Bean,,CUT,76,76,0,0,66,67,0,+8,152,,-,bio - career - this year - this tournament
67,Martin Thompson,,CUT,76,76,0,0,66,67,0,+8,152,,-,bio - career - this year - this tournament
68,Min Nan Hsieh,,CUT,74,78,0,0,53,67,0,+8,152,,-,bio - career - this year - this tournament
69,Gary Koch,,CUT,76,77,0,0,66,70,0,+9,153,,-,bio - career - this year - this tournament
70,Robert Lewis,,CUT,74,79,0,0,53,70,0,+9,153,,-,bio - career - this year - this tournament
71,Jay Sigel,,CUT,72,81,0,0,29,70,0,+9,153,,-,bio - career - this year - this tournament
72,Bob Goalby,,CUT,76,79,0,0,66,73,0,+11,155,,-,bio - career - this year - this tournament
73,Larry Rinker,,CUT,75,81,0,0,63,74,0,+12,156,,-,bio - career - this year - this tournament
74,John Schroeder,,CUT,79,79,0,0,78,75,0,+14,158,,-,bio - career - this year - this tournament
75,Jim Holtgrieve,,CUT,78,80,0,0,77,75,0,+14,158,,-,bio - career - this year - this tournament
76,"Art Wall, Jr.",,CUT,74,84,0,0,53,75,0,+14,158,,-,bio - career - this year - this tournament
77,Nathaniel Crosby,,CUT,79,81,0,0,78,78,0,+16,160,,-,bio - career - this year - this tournament
78,Philippe Ploujoux,,CUT,81,84,0,0,81,79,0,+21,165,,-,bio - career - this year - this tournament
79,Jack Nicklaus,,WD,73,0,0,0,42,0,0,+1,73,,-,bio - career - this year - this tournament
80,Sam Snead,,WD,79,0,0,0,78,0,0,+7,79,,-,bio - career - this year - this tournament
81,Doug Ford,,WD,85,0,0,0,82,0,0,+13,85,,-,bio - career - this year - this tournament
