,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
23,Jason Dufner,,T20,72,69,75,73,34,7,18,+1,289,"$89,920",-,bio - career - this year - this tournament
24,Bernhard Langer,,T25,71,71,72,76,23,13,9,+2,290,"$56,040",-,bio - career - this year - this tournament
25,Jim Furyk,,T25,69,71,74,76,10,4,9,+2,290,"$56,040",-,bio - career - this year - this tournament
26,Stewart Cink,,T25,75,71,73,71,64,37,33,+2,290,"$56,040",-,bio - career - this year - this tournament
27,Freddie Jacobson,,T25,72,73,72,73,34,31,23,+2,290,"$56,040",-,bio - career - this year - this tournament
28,Justin Rose,,T25,70,71,75,74,13,7,18,+2,290,"$56,040",-,bio - career - this year - this tournament
29,Luke Donald,,T25,71,72,75,72,23,19,28,+2,290,"$56,040",-,bio - career - this year - this tournament
30,Richard Sterne,,T25,73,72,75,70,46,31,38,+2,290,"$56,040",-,bio - career - this year - this tournament
31,Charl Schwartzel,,T25,71,71,75,73,23,13,23,+2,290,"$56,040",-,bio - career - this year - this tournament
32,Rory McIlroy,,T25,72,70,79,69,34,13,44,+2,290,"$56,040",-,bio - career - this year - this tournament
33,Michael Thompson,,T25,73,71,79,67,46,27,53,+2,290,"$56,040",-,bio - career - this year - this tournament
34,John Senden,,T35,72,70,75,74,34,13,23,+3,291,"$41,200",-,bio - career - this year - this tournament
35,Zach Johnson,,T35,69,76,71,75,10,31,18,+3,291,"$41,200",-,bio - career - this year - this tournament
36,Martin Kaymer,,T35,72,75,74,70,34,48,44,+3,291,"$41,200",-,bio - career - this year - this tournament
37,Vijay Singh,,T38,72,74,74,72,34,37,38,+4,292,"$32,000",-,bio - career - this year - this tournament
38,Brian Gay,,T38,72,74,74,72,34,37,38,+4,292,"$32,000",-,bio - career - this year - this tournament
39,Paul Lawrie,,T38,76,70,75,71,70,37,44,+4,292,"$32,000",-,bio - career - this year - this tournament
40,Robert Garrigus,,T38,76,71,72,73,70,48,33,+4,292,"$32,000",-,bio - career - this year - this tournament
41,D.A. Points,,T38,72,75,72,73,34,48,33,+4,292,"$32,000",-,bio - career - this year - this tournament
42,Ryan Moore,,T38,71,72,81,68,23,19,56,+4,292,"$32,000",-,bio - career - this year - this tournament
43,Ryo Ishikawa,,T38,71,77,76,68,23,55,56,+4,292,"$32,000",-,bio - career - this year - this tournament
44,Rickie Fowler,,T38,68,76,70,78,4,27,9,+4,292,"$32,000",-,bio - career - this year - this tournament
45,Thomas Bjorn,,T46,73,73,76,71,46,37,50,+5,293,"$23,307",-,bio - career - this year - this tournament
46,David Lynn,,T46,68,73,80,72,4,7,44,+5,293,"$23,307",-,bio - career - this year - this tournament
47,K.J. Choi,,T46,70,71,77,75,13,7,28,+5,293,"$23,307",-,bio - career - this year - this tournament
48,Lucas Glover,,49,74,74,73,73,56,55,44,+6,294,"$20,800",-,bio - career - this year - this tournament
49,Jose Maria Olazabal,,T50,74,72,74,75,56,37,38,+7,295,"$19,480",-,bio - career - this year - this tournament
50,Trevor Immelman,,T50,68,75,78,74,4,19,44,+7,295,"$19,480",-,bio - career - this year - this tournament
51,Peter Hanson,,T50,72,75,76,72,34,48,53,+7,295,"$19,480",-,bio - career - this year - this tournament
52,Bubba Watson,,T50,75,73,70,77,64,55,28,+7,295,"$19,480",-,bio - career - this year - this tournament
53,Sandy Lyle,,T54,73,72,81,71,46,31,60,+9,297,"$18,320",-,bio - career - this year - this tournament
54,Phil Mickelson,,T54,71,76,77,73,23,48,56,+9,297,"$18,320",-,bio - career - this year - this tournament
55,Scott Piercy,,T54,75,69,78,75,64,27,50,+9,297,"$18,320",-,bio - career - this year - this tournament
56,Keegan Bradley,,T54,73,73,82,69,46,37,61,+9,297,"$18,320",-,bio - career - this year - this tournament
57,Tian-lang Guan,,58,73,75,77,75,46,55,59,+12,300,,-,bio - career - this year - this tournament
58,Kevin Na,,59,70,76,74,81,13,37,38,+13,301,"$17,920",-,bio - career - this year - this tournament
59,John Peterson,,60,71,77,74,80,23,55,50,+14,302,"$17,760",-,bio - career - this year - this tournament
60,Carl Pettersson,,61,76,70,77,81,70,37,53,+16,304,"$17,600",-,bio - career - this year - this tournament
61,Larry Mize,,CUT,73,76,0,0,46,62,0,+5,149,,-,bio - career - this year - this tournament
62,Y.E. Yang,,CUT,72,77,0,0,34,62,0,+5,149,,-,bio - career - this year - this tournament
63,Jamie Donaldson,,CUT,74,75,0,0,56,62,0,+5,149,,-,bio - career - this year - this tournament
64,Graeme McDowell,,CUT,73,76,0,0,46,62,0,+5,149,,-,bio - career - this year - this tournament
65,"Ted Potter, Jr.",,CUT,76,73,0,0,70,62,0,+5,149,,-,bio - career - this year - this tournament
66,Martin Laird,,CUT,76,73,0,0,70,62,0,+5,149,,-,bio - career - this year - this tournament
67,George Coetzee,,CUT,75,74,0,0,64,62,0,+5,149,,-,bio - career - this year - this tournament
68,Webb Simpson,,CUT,73,76,0,0,46,62,0,+5,149,,-,bio - career - this year - this tournament
69,Matteo Manassero,,CUT,75,74,0,0,64,62,0,+5,149,,-,bio - career - this year - this tournament
70,Louis Oosthuizen,,CUT,74,76,0,0,56,71,0,+6,150,,-,bio - career - this year - this tournament
71,Mark O'Meara,,CUT,74,77,0,0,56,72,0,+7,151,,-,bio - career - this year - this tournament
72,Mike Weir,,CUT,72,79,0,0,34,72,0,+7,151,,-,bio - career - this year - this tournament
73,Ben Curtis,,CUT,76,75,0,0,70,72,0,+7,151,,-,bio - career - this year - this tournament
74,Nicolas Colsaerts,,CUT,74,77,0,0,56,72,0,+7,151,,-,bio - career - this year - this tournament
75,Ian Poulter,,CUT,76,75,0,0,70,72,0,+7,151,,-,bio - career - this year - this tournament
76,John Merrick,,CUT,74,77,0,0,56,72,0,+7,151,,-,bio - career - this year - this tournament
77,Thaworn Wiratchant,,CUT,79,73,0,0,87,78,0,+8,152,,-,bio - career - this year - this tournament
78,Michael Weaver,,CUT,78,74,0,0,82,78,0,+8,152,,-,bio - career - this year - this tournament
79,T.J. Vogel,,CUT,77,75,0,0,80,78,0,+8,152,,-,bio - career - this year - this tournament
80,Padraig Harrington,,CUT,78,75,0,0,82,81,0,+9,153,,-,bio - career - this year - this tournament
81,Kevin Streelman,,CUT,76,77,0,0,70,81,0,+9,153,,-,bio - career - this year - this tournament
82,Russell Henley,,CUT,72,81,0,0,34,81,0,+9,153,,-,bio - career - this year - this tournament
83,Francesco Molinari,,CUT,74,81,0,0,56,84,0,+11,155,,-,bio - career - this year - this tournament
84,Nathan-T. Smith,,CUT,77,78,0,0,80,84,0,+11,155,,-,bio - career - this year - this tournament
85,Tom Watson,,CUT,79,78,0,0,87,86,0,+13,157,,-,bio - career - this year - this tournament
86,Steven Fox,,CUT,76,81,0,0,70,86,0,+13,157,,-,bio - career - this year - this tournament
87,Craig Stadler,,CUT,79,79,0,0,87,88,0,+14,158,,-,bio - career - this year - this tournament
88,Ian Woosnam,,CUT,80,78,0,0,91,88,0,+14,158,,-,bio - career - this year - this tournament
89,Hunter Mahan,,CUT,76,82,0,0,70,88,0,+14,158,,-,bio - career - this year - this tournament
90,Alan Dunbar,,CUT,83,77,0,0,93,91,0,+16,160,,-,bio - career - this year - this tournament
91,Ben Crenshaw,,CUT,80,84,0,0,91,92,0,+20,164,,-,bio - career - this year - this tournament
92,Hiroyuki Fujita,,CUT,79,85,0,0,87,92,0,+20,164,,-,bio - career - this year - this tournament
