,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
29,Dean Wilson,,T30,75,72,76,78,28,15,16,13,301,"$43,085",-,bio - career - this year - this tournament
30,Lee Westwood,,T30,79,73,72,77,75,46,19,13,301,"$43,085",-,bio - career - this year - this tournament
31,Scott Verplank,,T30,73,77,76,75,15,33,26,13,301,"$43,085",-,bio - career - this year - this tournament
32,Y.E. Yang,,T30,75,74,78,74,28,27,34,13,301,"$43,085",-,bio - career - this year - this tournament
33,Charles Howell III,,T30,75,77,75,74,28,46,34,13,301,"$43,085",-,bio - career - this year - this tournament
34,Robert Karlsson,,T30,77,73,79,72,59,33,46,13,301,"$43,085",-,bio - career - this year - this tournament
35,Fred Couples,,T30,76,76,78,71,43,46,48,13,301,"$43,085",-,bio - career - this year - this tournament
36,Jeev Milkha Singh,,T37,72,75,76,79,10,15,16,14,302,"$31,900",-,bio - career - this year - this tournament
37,Brett Wetterich,,T37,69,73,83,77,1,1,23,14,302,"$31,900",-,bio - career - this year - this tournament
38,J.J. Henry,,T37,71,78,77,76,5,27,26,14,302,"$31,900",-,bio - career - this year - this tournament
39,Rod Pampling,,T37,77,75,74,76,59,46,26,14,302,"$31,900",-,bio - career - this year - this tournament
40,Tim Herron,,T37,72,75,83,72,10,15,48,14,302,"$31,900",-,bio - career - this year - this tournament
41,Angel Cabrera,,T37,77,75,79,71,59,46,51,14,302,"$31,900",-,bio - career - this year - this tournament
42,Sandy Lyle,,43,79,73,80,71,75,46,56,15,303,"$26,825",-,bio - career - this year - this tournament
43,Bradley Dredge,,T44,75,70,76,83,28,8,7,16,304,"$22,533",-,bio - career - this year - this tournament
44,David Howell,,T44,70,75,82,77,3,8,34,16,304,"$22,533",-,bio - career - this year - this tournament
45,Jose Maria Olazabal,,T44,74,75,78,77,20,27,34,16,304,"$22,533",-,bio - career - this year - this tournament
46,Miguel A. Jimenez,,T44,79,73,76,76,75,46,44,16,304,"$22,533",-,bio - career - this year - this tournament
47,Shingo Katayama,,T44,79,72,80,73,75,40,51,16,304,"$22,533",-,bio - career - this year - this tournament
48,Craig Stadler,,T49,74,73,79,79,20,15,26,17,305,"$18,560",-,bio - career - this year - this tournament
49,Jeff Sluman,,T49,76,75,79,75,43,40,48,17,305,"$18,560",-,bio - career - this year - this tournament
50,Brett Quigley,,51,76,76,79,75,43,46,51,18,306,"$17,835",-,bio - career - this year - this tournament
51,Aaron Baddeley,,T52,79,72,76,80,75,40,34,19,307,"$17,255",-,bio - career - this year - this tournament
52,Carl Pettersson,,T52,76,76,79,76,43,46,51,19,307,"$17,255",-,bio - career - this year - this tournament
53,Rich Beem,,54,71,81,75,81,5,46,34,20,308,"$16,820",-,bio - career - this year - this tournament
54,Niclas Fasth,,T55,77,75,77,80,59,46,46,21,309,"$16,530",-,bio - career - this year - this tournament
55,Trevor Immelman,,T55,74,77,81,77,20,40,56,21,309,"$16,530",-,bio - career - this year - this tournament
56,Ben Crenshaw,,T55,76,74,84,75,43,33,58,21,309,"$16,530",-,bio - career - this year - this tournament
57,Arron Oberholser,,58,74,76,84,76,20,33,58,22,310,"$16,240",-,bio - career - this year - this tournament
58,Billy Mayfair,,59,76,75,83,77,43,40,58,23,311,"$16,095",-,bio - career - this year - this tournament
59,Fuzzy Zoeller,,60,74,78,79,82,20,46,51,25,313,"$15,950",-,bio - career - this year - this tournament
60,Tom Watson,,CUT,75,78,0,0,28,61,0,9,153,,-,bio - career - this year - this tournament
61,Chris DiMarco,,CUT,75,78,0,0,28,61,0,9,153,,-,bio - career - this year - this tournament
62,Colin Montgomerie,,CUT,76,77,0,0,43,61,0,9,153,,-,bio - career - this year - this tournament
63,Michael Campbell,,CUT,76,77,0,0,43,61,0,9,153,,-,bio - career - this year - this tournament
64,Mark O'Meara,,CUT,77,76,0,0,59,61,0,9,153,,-,bio - career - this year - this tournament
65,Bart Bryant,,CUT,72,82,0,0,10,66,0,10,154,,-,bio - career - this year - this tournament
66,Todd Hamilton,,CUT,74,80,0,0,20,66,0,10,154,,-,bio - career - this year - this tournament
67,Sergio Garcia,,CUT,76,78,0,0,43,66,0,10,154,,-,bio - career - this year - this tournament
68,Thomas Bjorn,,CUT,77,77,0,0,59,66,0,10,154,,-,bio - career - this year - this tournament
69,Chad Campbell,,CUT,77,77,0,0,59,66,0,10,154,,-,bio - career - this year - this tournament
70,John M. Kelly,,CUT,77,77,0,0,59,66,0,10,154,,-,bio - career - this year - this tournament
71,Ernie Els,,CUT,78,76,0,0,72,66,0,10,154,,-,bio - career - this year - this tournament
72,Darren Clarke,,CUT,83,71,0,0,89,66,0,10,154,,-,bio - career - this year - this tournament
73,Bernhard Langer,,CUT,78,77,0,0,72,74,0,11,155,,-,bio - career - this year - this tournament
74,Joe Durant,,CUT,80,75,0,0,85,74,0,11,155,,-,bio - career - this year - this tournament
75,Fred Funk,,CUT,82,73,0,0,87,74,0,11,155,,-,bio - career - this year - this tournament
76,Nick O'Hern,,CUT,76,80,0,0,43,77,0,12,156,,-,bio - career - this year - this tournament
77,Ben Curtis,,CUT,76,80,0,0,43,77,0,12,156,,-,bio - career - this year - this tournament
78,Richie Ramsay,,CUT,76,80,0,0,43,77,0,12,156,,-,bio - career - this year - this tournament
79,Steve Stricker,,CUT,77,79,0,0,59,77,0,12,156,,-,bio - career - this year - this tournament
80,Raymond Floyd,,CUT,77,80,0,0,59,81,0,13,157,,-,bio - career - this year - this tournament
81,Johan Edfors,,CUT,78,79,0,0,72,81,0,13,157,,-,bio - career - this year - this tournament
82,Ben Crane,,CUT,79,78,0,0,75,81,0,13,157,,-,bio - career - this year - this tournament
83,Kenneth Ferrie,,CUT,75,83,0,0,28,84,0,14,158,,-,bio - career - this year - this tournament
84,Paul Goydos,,CUT,79,79,0,0,75,84,0,14,158,,-,bio - career - this year - this tournament
85,Troy Matteson,,CUT,79,79,0,0,75,84,0,14,158,,-,bio - career - this year - this tournament
86,Robert Allenby,,CUT,79,80,0,0,75,87,0,15,159,,-,bio - career - this year - this tournament
87,Shaun Micheel,,CUT,82,77,0,0,87,87,0,15,159,,-,bio - career - this year - this tournament
88,Gary Player,,CUT,83,77,0,0,89,89,0,16,160,,-,bio - career - this year - this tournament
89,Larry Mize,,CUT,83,78,0,0,89,90,0,17,161,,-,bio - career - this year - this tournament
90,Julien Guerrier,,CUT,83,81,0,0,89,91,0,20,164,,-,bio - career - this year - this tournament
91,Hideto Tanihara,,CUT,85,79,0,0,94,91,0,20,164,,-,bio - career - this year - this tournament
92,Camilo Villegas,,CUT,80,85,0,0,85,93,0,21,165,,-,bio - career - this year - this tournament
93,Dave Womack,,CUT,84,81,0,0,93,93,0,21,165,,-,bio - career - this year - this tournament
94,Casey Watabu,,CUT,87,78,0,0,96,93,0,21,165,,-,bio - career - this year - this tournament
95,Seve Ballesteros,,CUT,86,80,0,0,95,96,0,22,166,,-,bio - career - this year - this tournament
