,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
66,Jose Maria Olazabal,,CUT,75,76,0,0,64,66,0,+7,151,,-,bio - career - this year - this tournament
67,Mike Weir,,CUT,72,79,0,0,29,66,0,+7,151,,-,bio - career - this year - this tournament
68,Harrison Frazar,,CUT,73,78,0,0,45,66,0,+7,151,,-,bio - career - this year - this tournament
69,Paul Casey,,CUT,76,75,0,0,73,66,0,+7,151,,-,bio - career - this year - this tournament
70,Kyle Stanley,,CUT,75,76,0,0,64,66,0,+7,151,,-,bio - career - this year - this tournament
71,Bernhard Langer,,CUT,72,80,0,0,29,73,0,+8,152,,-,bio - career - this year - this tournament
72,Ryan Palmer,,CUT,75,77,0,0,64,73,0,+8,152,,-,bio - career - this year - this tournament
73,Rory Sabbatini,,CUT,72,80,0,0,29,73,0,+8,152,,-,bio - career - this year - this tournament
74,Robert Garrigus,,CUT,77,75,0,0,83,73,0,+8,152,,-,bio - career - this year - this tournament
75,K.J. Choi,,CUT,77,76,0,0,83,77,0,+9,153,,-,bio - career - this year - this tournament
76,Chez Reavie,,CUT,79,74,0,0,91,77,0,+9,153,,-,bio - career - this year - this tournament
77,Johnson Wagner,,CUT,79,74,0,0,91,77,0,+9,153,,-,bio - career - this year - this tournament
78,Ryo Ishikawa,,CUT,76,77,0,0,73,77,0,+9,153,,-,bio - career - this year - this tournament
79,Bryden McPherson,,CUT,77,76,0,0,83,77,0,+9,153,,-,bio - career - this year - this tournament
80,Ian Woosnam,,CUT,77,77,0,0,83,82,0,+10,154,,-,bio - career - this year - this tournament
81,Darren Clarke,,CUT,73,81,0,0,45,82,0,+10,154,,-,bio - career - this year - this tournament
82,Mark Wilson,,CUT,76,78,0,0,73,82,0,+10,154,,-,bio - career - this year - this tournament
83,Tim Clark,,CUT,73,81,0,0,45,82,0,+10,154,,-,bio - career - this year - this tournament
84,Lucas Glover,,CUT,75,79,0,0,64,82,0,+10,154,,-,bio - career - this year - this tournament
85,Simon Dyson,,CUT,78,77,0,0,88,87,0,+11,155,,-,bio - career - this year - this tournament
86,Alvaro Quiros,,CUT,78,77,0,0,88,87,0,+11,155,,-,bio - career - this year - this tournament
87,Corbin Mills,,CUT,74,81,0,0,55,87,0,+11,155,,-,bio - career - this year - this tournament
88,Brendan Steele,,CUT,76,80,0,0,73,90,0,+12,156,,-,bio - career - this year - this tournament
89,Ben Crenshaw,,CUT,76,83,0,0,73,91,0,+15,159,,-,bio - career - this year - this tournament
90,Randal Lewis,,CUT,81,78,0,0,93,91,0,+15,159,,-,bio - career - this year - this tournament
91,Craig Stadler,,CUT,81,82,0,0,93,93,0,+19,163,,-,bio - career - this year - this tournament
92,Sandy Lyle,,CUT,86,78,0,0,95,94,0,+20,164,,-,bio - career - this year - this tournament
93,Jason Day,,WD,76,0,0,0,73,0,0,+4,76,,-,bio - career - this year - this tournament
94,Gary Woodland,,WD,73,70,85,0,45,19,63,+12,228,,-,bio - career - this year - this tournament
