,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
55,Jim Vincent,,T54,80,80,77,82,58,59,54,+31,319,,-,bio - career - this year - this tournament
56,Jess Sweetser,,57,80,82,81,78,58,66,64,+33,321,,-,bio - career - this year - this tournament
57,Willie Dow,,T58,81,79,80,82,65,59,62,+34,322,,-,bio - career - this year - this tournament
58,Captain-C.T. Wilson,,T58,80,83,80,79,58,67,64,+34,322,,-,bio - career - this year - this tournament
59,Bayard Mitchell,,T60,84,79,84,85,70,67,66,+44,332,,-,bio - career - this year - this tournament
60,Cyril Walker,,61,88,85,81,80,72,70,67,+46,334,,-,bio - career - this year - this tournament
61,Al Houghton,,WD,77,0,0,0,40,0,0,+5,77,,-,bio - career - this year - this tournament
62,Frank Walsh,,WD,79,0,0,0,51,0,0,+7,79,,-,bio - career - this year - this tournament
63,Emmett French,,WD,70,83,0,0,1,37,0,+9,153,,-,bio - career - this year - this tournament
64,Herman Barron,,WD,80,77,0,0,58,52,0,+13,157,,-,bio - career - this year - this tournament
65,Bill Menlhorn,,WD,78,77,74,0,47,46,38,+13,229,,-,bio - career - this year - this tournament
66,Dick Metz,,WD,75,79,76,0,27,43,40,+14,230,,-,bio - career - this year - this tournament
67,Wiffy Cox,,WD,78,75,78,0,47,37,41,+15,231,,-,bio - career - this year - this tournament
68,Harry Cooper,,WD,78,76,79,0,47,43,45,+17,233,,-,bio - career - this year - this tournament
69,Captain-C.G. Stevens,,WD,82,81,0,0,67,67,0,+19,163,,-,bio - career - this year - this tournament
70,Fairley Clark,,WD,82,79,78,0,67,64,58,+23,239,,-,bio - career - this year - this tournament
71,Tony Manero,,WD,81,77,81,0,65,54,58,+23,239,,-,bio - career - this year - this tournament
