,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
64,Dave Eichelberger,,CUT,78,77,0,0,66,63,0,11,155,,-,bio - career - this year - this tournament
65,David Graham,,CUT,76,79,0,0,49,63,0,11,155,,-,bio - career - this year - this tournament
66,Hsieh Yung Yo,,CUT,79,76,0,0,73,63,0,11,155,,-,bio - career - this year - this tournament
67,Vinny Giles,,CUT,78,78,0,0,66,68,0,12,156,,-,bio - career - this year - this tournament
68,Ramon Sota,,CUT,78,79,0,0,66,69,0,13,157,,-,bio - career - this year - this tournament
69,Martin West,,CUT,80,77,0,0,77,69,0,13,157,,-,bio - career - this year - this tournament
70,Miller Barber,,CUT,75,82,0,0,37,69,0,13,157,,-,bio - career - this year - this tournament
71,Jim Colbert,,CUT,74,83,0,0,25,69,0,13,157,,-,bio - career - this year - this tournament
72,Gene Sarazen,,CUT,79,79,0,0,73,73,0,14,158,,-,bio - career - this year - this tournament
73,Gary Cowan,,CUT,76,82,0,0,49,73,0,14,158,,-,bio - career - this year - this tournament
74,Raymond Floyd,,CUT,76,82,0,0,49,73,0,14,158,,-,bio - career - this year - this tournament
75,Herman Keiser,,CUT,80,79,0,0,77,76,0,15,159,,-,bio - career - this year - this tournament
76,Tom Culligan,,CUT,78,81,0,0,66,76,0,15,159,,-,bio - career - this year - this tournament
77,Jim Gabrielson,,CUT,81,78,0,0,80,76,0,15,159,,-,bio - career - this year - this tournament
78,Bill Hyndman,,CUT,75,85,0,0,37,79,0,16,160,,-,bio - career - this year - this tournament
79,Orville Moody,,CUT,80,81,0,0,77,80,0,17,161,,-,bio - career - this year - this tournament
80,John Farquhar,,CUT,84,81,0,0,82,81,0,21,165,,-,bio - career - this year - this tournament
81,Brian Barnes,,CUT,85,80,0,0,83,81,0,21,165,,-,bio - career - this year - this tournament
82,Ralph Guldahl,,CUT,89,80,0,0,84,83,0,25,169,,-,bio - career - this year - this tournament
83,William Campbell,,WD,75,0,0,0,37,0,0,3,75,,-,bio - career - this year - this tournament
