,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
33,Jason Dufner,,T30,75,72,75,69,63,40,45,+3,291,"$45,563",-,bio - career - this year - this tournament
34,Charl Schwartzel,,T30,69,76,72,74,12,29,26,+3,291,"$45,563",-,bio - career - this year - this tournament
35,Lucas Glover,,T36,76,71,71,74,76,40,29,+4,292,"$38,625",-,bio - career - this year - this tournament
36,Matteo Manassero,,T36,71,76,73,72,22,40,38,+4,292,,-,bio - career - this year - this tournament
37,Steve Flesch,,T38,75,71,70,78,63,33,22,+6,294,"$34,500",-,bio - career - this year - this tournament
38,Retief Goosen,,T38,74,71,76,73,50,29,44,+6,294,"$34,500",-,bio - career - this year - this tournament
39,Camilo Villegas,,T38,74,72,71,77,50,33,26,+6,294,"$34,500",-,bio - career - this year - this tournament
40,Dustin Johnson,,T38,71,72,76,75,22,15,31,+6,294,"$34,500",-,bio - career - this year - this tournament
41,Zach Johnson,,42,70,74,76,75,17,21,38,+7,295,"$30,750",-,bio - career - this year - this tournament
42,Mike Weir,,T43,71,72,76,77,22,15,31,+8,296,"$28,500",-,bio - career - this year - this tournament
43,Robert Karlsson,,T43,71,72,77,76,22,15,38,+8,296,"$28,500",-,bio - career - this year - this tournament
44,Robert Allenby,,T45,72,75,78,73,32,40,46,+10,298,"$24,750",-,bio - career - this year - this tournament
45,Chad Campbell,,T45,79,68,80,71,89,40,47,+10,298,"$24,750",-,bio - career - this year - this tournament
46,Sergio Garcia,,T45,74,70,76,78,50,21,38,+10,298,"$24,750",-,bio - career - this year - this tournament
47,Nathan Green,,48,72,75,80,75,32,40,47,+14,302,"$21,750",-,bio - career - this year - this tournament
48,Larry Mize,,CUT,76,72,0,0,76,49,0,+4,148,,-,bio - career - this year - this tournament
49,John Senden,,CUT,71,77,0,0,22,49,0,+4,148,,-,bio - career - this year - this tournament
50,Ben Curtis,,CUT,73,75,0,0,45,49,0,+4,148,,-,bio - career - this year - this tournament
51,Tim Clark,,CUT,75,73,0,0,63,49,0,+4,148,,-,bio - career - this year - this tournament
52,Ryo Ishikawa,,CUT,72,76,0,0,32,49,0,+4,148,,-,bio - career - this year - this tournament
53,Bernhard Langer,,CUT,71,78,0,0,22,54,0,+5,149,,-,bio - career - this year - this tournament
54,Mark O'Meara,,CUT,75,74,0,0,63,54,0,+5,149,,-,bio - career - this year - this tournament
55,Padraig Harrington,,CUT,74,75,0,0,50,54,0,+5,149,,-,bio - career - this year - this tournament
56,Ryan Palmer,,CUT,72,77,0,0,32,54,0,+5,149,,-,bio - career - this year - this tournament
57,Soren Hansen,,CUT,74,75,0,0,50,54,0,+5,149,,-,bio - career - this year - this tournament
58,Luke Donald,,CUT,74,75,0,0,50,54,0,+5,149,,-,bio - career - this year - this tournament
59,Graeme McDowell,,CUT,75,74,0,0,63,54,0,+5,149,,-,bio - career - this year - this tournament
60,Martin Kaymer,,CUT,76,73,0,0,76,54,0,+5,149,,-,bio - career - this year - this tournament
61,Nathan-T. Smith,,CUT,74,75,0,0,50,54,0,+5,149,,-,bio - career - this year - this tournament
62,John Merrick,,CUT,72,77,0,0,32,54,0,+5,149,,-,bio - career - this year - this tournament
63,Justin Leonard,,CUT,75,75,0,0,63,64,0,+6,150,,-,bio - career - this year - this tournament
64,Simon Dyson,,CUT,77,73,0,0,83,64,0,+6,150,,-,bio - career - this year - this tournament
65,Kevin Na,,CUT,74,76,0,0,50,64,0,+6,150,,-,bio - career - this year - this tournament
66,Alvaro Quiros,,CUT,75,75,0,0,63,64,0,+6,150,,-,bio - career - this year - this tournament
67,Brad Benjamin,,CUT,73,77,0,0,45,64,0,+6,150,,-,bio - career - this year - this tournament
68,Todd Hamilton,,CUT,74,77,0,0,50,69,0,+7,151,,-,bio - career - this year - this tournament
69,David Duval,,CUT,76,75,0,0,76,69,0,+7,151,,-,bio - career - this year - this tournament
70,Brian Gay,,CUT,74,77,0,0,50,69,0,+7,151,,-,bio - career - this year - this tournament
71,John Rollins,,CUT,75,76,0,0,63,69,0,+7,151,,-,bio - career - this year - this tournament
72,Edoardo Molinari,,CUT,76,75,0,0,76,69,0,+7,151,,-,bio - career - this year - this tournament
73,Marc Leishman,,CUT,72,79,0,0,32,69,0,+7,151,,-,bio - career - this year - this tournament
74,Oliver Wilson,,CUT,78,73,0,0,86,69,0,+7,151,,-,bio - career - this year - this tournament
75,Rory McIlroy,,CUT,74,77,0,0,50,69,0,+7,151,,-,bio - career - this year - this tournament
76,Shingo Katayama,,CUT,75,77,0,0,63,77,0,+8,152,,-,bio - career - this year - this tournament
77,Stewart Cink,,CUT,76,76,0,0,76,77,0,+8,152,,-,bio - career - this year - this tournament
78,Louis Oosthuizen,,CUT,75,77,0,0,63,77,0,+8,152,,-,bio - career - this year - this tournament
79,Rory Sabbatini,,CUT,75,78,0,0,63,80,0,+9,153,,-,bio - career - this year - this tournament
80,Paul Casey,,CUT,75,78,0,0,63,80,0,+9,153,,-,bio - career - this year - this tournament
81,Ross Fisher,,CUT,77,76,0,0,83,80,0,+9,153,,-,bio - career - this year - this tournament
82,Vijay Singh,,CUT,76,78,0,0,76,83,0,+10,154,,-,bio - career - this year - this tournament
83,Chris Wood,,CUT,78,76,0,0,86,83,0,+10,154,,-,bio - career - this year - this tournament
84,Ben Crenshaw,,CUT,77,78,0,0,83,85,0,+11,155,,-,bio - career - this year - this tournament
85,Sandy Lyle,,CUT,69,86,0,0,12,85,0,+11,155,,-,bio - career - this year - this tournament
86,Henrik Stenson,,CUT,80,75,0,0,92,85,0,+11,155,,-,bio - career - this year - this tournament
87,Chang-won Han,,CUT,79,76,0,0,89,85,0,+11,155,,-,bio - career - this year - this tournament
88,Ben Martin,,CUT,75,80,0,0,63,85,0,+11,155,,-,bio - career - this year - this tournament
89,Byeong Hun An,,CUT,78,77,0,0,86,85,0,+11,155,,-,bio - career - this year - this tournament
90,Jim Furyk,,CUT,80,76,0,0,92,91,0,+12,156,,-,bio - career - this year - this tournament
91,Craig Stadler,,CUT,79,78,0,0,89,92,0,+13,157,,-,bio - career - this year - this tournament
92,Anders Hansen,,CUT,80,77,0,0,92,92,0,+13,157,,-,bio - career - this year - this tournament
93,Ian Woosnam,,CUT,81,83,0,0,95,94,0,+20,164,,-,bio - career - this year - this tournament
94,Michael Campbell,,CUT,83,81,0,0,96,94,0,+20,164,,-,bio - career - this year - this tournament
95,Thongchai Jaidee,,WD,74,0,0,0,50,0,0,+2,74,,-,bio - career - this year - this tournament
