,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
20,Doug Ford,,T21,71,74,79,75,6,15,20,11,299,$420,-,bio - career - this year - this tournament
21,Bobby Locke,,T21,74,71,79,75,29,15,20,11,299,$420,-,bio - career - this year - this tournament
22,Harvie Ward Jr,,T21,72,71,78,78,14,6,11,11,299,,-,bio - career - this year - this tournament
23,Arnold Blum,,T24,74,77,77,74,29,38,35,14,302,,-,bio - career - this year - this tournament
24,Clayton Heafner,,T24,76,74,74,78,45,35,20,14,302,$400,-,bio - career - this year - this tournament
25,Byron Nelson,,T24,72,75,78,77,14,24,28,14,302,$400,-,bio - career - this year - this tournament
26,Skip Alexander,,T27,71,73,77,82,6,10,11,15,303,$266,-,bio - career - this year - this tournament
27,Smiley Quick,,T27,73,76,79,75,24,30,35,15,303,$266,-,bio - career - this year - this tournament
28,Norman Von Nida,,T27,77,77,73,76,52,53,32,15,303,$266,-,bio - career - this year - this tournament
29,Dave Douglas,,T30,76,69,81,78,45,15,30,16,304,$200,-,bio - career - this year - this tournament
30,Vic Ghezzi,,T30,77,77,76,74,52,53,43,16,304,$200,-,bio - career - this year - this tournament
31,Ed Oliver Jr.,,T30,72,72,77,83,14,10,11,16,304,$200,-,bio - career - this year - this tournament
32,Horton Smith,,T30,74,73,77,80,29,24,20,16,304,$200,-,bio - career - this year - this tournament
33,Charles Bassler,,T34,74,75,79,77,29,30,35,17,305,$200,-,bio - career - this year - this tournament
34,Stan Leonard,,T34,75,76,75,79,41,38,30,17,305,$200,-,bio - career - this year - this tournament
35,Al Mengert,,T34,74,77,78,76,29,38,39,17,305,,-,bio - career - this year - this tournament
36,"Earl Stewart, Jr.",,T34,75,80,75,75,41,58,43,17,305,$200,-,bio - career - this year - this tournament
37,Ed Furgol,,T38,74,77,78,77,29,38,39,18,306,$200,-,bio - career - this year - this tournament
38,Chandler Harper,,T38,76,74,79,77,45,35,39,18,306,$200,-,bio - career - this year - this tournament
39,Bob Hamilton,,T40,80,71,81,75,62,38,54,19,307,$200,-,bio - career - this year - this tournament
40,Bob Toski,,T40,80,72,78,77,62,47,43,19,307,$200,-,bio - career - this year - this tournament
41,Walter Burkemo,,T42,80,74,76,78,62,53,43,20,308,$200,-,bio - career - this year - this tournament
42,John Dawson,,T42,74,78,78,78,29,47,43,20,308,,-,bio - career - this year - this tournament
43,Marty Furgol,,T42,73,76,79,80,24,30,35,20,308,$200,-,bio - career - this year - this tournament
44,Bobby Knowles,,T42,78,77,79,74,58,58,56,20,308,,-,bio - career - this year - this tournament
45,Charles Coe,,T46,80,76,81,72,62,61,59,21,309,,-,bio - career - this year - this tournament
46,Dow Finsterwald,,T46,72,72,83,82,14,10,32,21,309,$200,-,bio - career - this year - this tournament
47,Sam Urzetta,,T46,78,73,76,82,58,38,32,21,309,,-,bio - career - this year - this tournament
48,Ray Gafford,,T49,69,80,81,80,1,30,43,22,310,$200,-,bio - career - this year - this tournament
49,Billy Maxwell,,T49,77,77,77,79,52,53,51,22,310,,-,bio - career - this year - this tournament
50,Denny Shute,,T49,74,77,78,81,29,38,39,22,310,$200,-,bio - career - this year - this tournament
51,William Goodloe,,T52,77,71,77,86,52,27,28,23,311,,-,bio - career - this year - this tournament
52,Henry Picard,,T52,76,77,78,80,45,50,51,23,311,$200,-,bio - career - this year - this tournament
53,Reggie Miles,,54,77,75,80,80,52,47,54,24,312,$200,-,bio - career - this year - this tournament
54,Ted Bishop,,T55,82,75,81,75,66,62,61,25,313,,-,bio - career - this year - this tournament
55,Al Brosch,,T55,76,74,85,78,45,35,58,25,313,$200,-,bio - career - this year - this tournament
56,Dick Chapman,,T55,72,79,80,82,14,38,51,25,313,,-,bio - career - this year - this tournament
57,Bob Sweeny,,T55,74,77,79,83,29,38,43,25,313,,-,bio - career - this year - this tournament
58,Craig Wood,,59,73,81,80,80,24,53,56,26,314,$200,-,bio - career - this year - this tournament
59,Tommy Jacobs,,60,79,81,77,79,61,64,59,28,316,,-,bio - career - this year - this tournament
60,Jimmy Frisina,,61,74,79,88,81,29,50,62,34,322,,-,bio - career - this year - this tournament
61,Billy Burke,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
62,Lawson Little,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
63,Fred McLeod,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
64,Gene Sarazen,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
65,Buck White,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
66,Bud Ward,,WD,74,0,0,0,29,0,0,2,74,,-,bio - career - this year - this tournament
67,Johnny Bulla,,WD,76,0,0,0,45,0,0,4,76,,-,bio - career - this year - this tournament
68,Jimmy Demaret,,WD,77,78,0,0,52,58,0,11,155,,-,bio - career - this year - this tournament
69,Jess Sweetser,,WD,84,0,0,0,67,0,0,12,84,,-,bio - career - this year - this tournament
70,Albert Pelissier,,WD,78,80,0,0,58,63,0,14,158,,-,bio - career - this year - this tournament
71,Jimmy Mchale,,WD,72,77,81,0,14,30,43,14,230,,-,bio - career - this year - this tournament
