,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
67,Clifton Pierce,,CUT,73,77,0,0,31,66,0,+6,150,,-,bio - career - this year - this tournament
68,Bob Eastwood,,CUT,72,78,0,0,23,66,0,+6,150,,-,bio - career - this year - this tournament
69,Lanny Wadkins,,CUT,74,77,0,0,49,70,0,+7,151,,-,bio - career - this year - this tournament
70,Billy Casper,,CUT,73,78,0,0,31,70,0,+7,151,,-,bio - career - this year - this tournament
71,Ed Fiori,,CUT,73,78,0,0,31,70,0,+7,151,,-,bio - career - this year - this tournament
72,Philip Parkin,,CUT,73,78,0,0,31,70,0,+7,151,,-,bio - career - this year - this tournament
73,Jim Holtgrieve,,CUT,78,73,0,0,81,70,0,+7,151,,-,bio - career - this year - this tournament
74,Tommy Aaron,,CUT,76,76,0,0,70,75,0,+8,152,,-,bio - career - this year - this tournament
75,Mike Nicolette,,CUT,76,76,0,0,70,75,0,+8,152,,-,bio - career - this year - this tournament
76,David Tentis,,CUT,74,78,0,0,49,75,0,+8,152,,-,bio - career - this year - this tournament
77,Bob Gilder,,CUT,78,74,0,0,81,75,0,+8,152,,-,bio - career - this year - this tournament
78,Bob Goalby,,CUT,79,73,0,0,83,75,0,+8,152,,-,bio - career - this year - this tournament
79,Arnold Palmer,,CUT,77,76,0,0,77,80,0,+9,153,,-,bio - career - this year - this tournament
80,Nick Price,,CUT,77,76,0,0,77,80,0,+9,153,,-,bio - career - this year - this tournament
81,Mark Hayes,,CUT,76,78,0,0,70,82,0,+10,154,,-,bio - career - this year - this tournament
82,Doug Ford,,CUT,77,78,0,0,77,83,0,+11,155,,-,bio - career - this year - this tournament
83,Jay Sigel,,CUT,79,76,0,0,83,83,0,+11,155,,-,bio - career - this year - this tournament
84,William Tuten,,CUT,80,75,0,0,87,83,0,+11,155,,-,bio - career - this year - this tournament
85,"Art Wall, Jr.",,CUT,75,81,0,0,62,86,0,+12,156,,-,bio - career - this year - this tournament
86,Ralph Landrum,,CUT,79,78,0,0,83,87,0,+13,157,,-,bio - career - this year - this tournament
87,William Hoffer,,CUT,83,82,0,0,88,88,0,+21,165,,-,bio - career - this year - this tournament
