,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
27,Keith Fergus,,T26,72,71,72,74,19,23,21,+1,289,"$2,430",-,bio - career - this year - this tournament
28,Lee Trevino,,T26,74,71,70,74,40,35,21,+1,289,"$2,430",-,bio - career - this year - this tournament
29,Craig Stadler,,T26,74,70,72,73,40,27,25,+1,289,"$2,430",-,bio - career - this year - this tournament
30,Dave Stockton,,T26,74,70,76,69,40,27,42,+1,289,"$2,430",-,bio - career - this year - this tournament
31,Tom Purtzer,,32,72,71,74,73,19,23,32,+2,290,"$2,150",-,bio - career - this year - this tournament
32,Jack Nicklaus,,T33,74,71,73,73,40,35,35,+3,291,"$1,860",-,bio - career - this year - this tournament
33,John Fought,,T33,74,72,74,71,40,42,42,+3,291,"$1,860",-,bio - career - this year - this tournament
34,Joe Inman,,T33,74,70,75,72,40,27,37,+3,291,"$1,860",-,bio - career - this year - this tournament
35,Graham Marsh,,T33,71,72,72,76,13,23,21,+3,291,"$1,860",-,bio - career - this year - this tournament
36,Bill Rogers,,T33,73,71,76,71,30,27,42,+3,291,"$1,860",-,bio - career - this year - this tournament
37,Johnny Miller,,T38,74,72,71,75,40,42,32,+4,292,"$1,525",-,bio - career - this year - this tournament
38,Jeff Mitchell,,T38,66,75,75,76,1,9,25,+4,292,"$1,525",-,bio - career - this year - this tournament
39,Charles Coody,,T38,72,73,71,76,19,35,25,+4,292,"$1,525",-,bio - career - this year - this tournament
40,Howard Twitty,,T38,72,72,77,71,19,27,47,+4,292,"$1,525",-,bio - career - this year - this tournament
41,Doug Tewell,,T38,71,69,79,73,13,4,37,+4,292,"$1,525",-,bio - career - this year - this tournament
42,Rex Caldwell,,T38,73,66,73,80,30,2,7,+4,292,"$1,525",-,bio - career - this year - this tournament
43,John Mahaffey,,T44,75,70,73,75,55,35,35,+5,293,"$1,500",-,bio - career - this year - this tournament
44,Chi Chi Rodriguez,,T44,74,72,71,76,40,42,32,+5,293,"$1,500",-,bio - career - this year - this tournament
45,Jim Holtgrieve,,T44,74,72,77,70,40,42,50,+5,293,,-,bio - career - this year - this tournament
46,Ed Sneed,,T44,70,70,79,74,8,4,37,+5,293,"$1,500",-,bio - career - this year - this tournament
47,Sandy Lyle,,48,76,70,70,78,62,42,25,+6,294,"$1,500",-,bio - career - this year - this tournament
48,Gene Littler,,49,72,72,77,75,19,27,47,+8,296,"$1,500",-,bio - career - this year - this tournament
49,Bobby Clampett,,50,72,71,79,75,19,23,49,+9,297,,-,bio - career - this year - this tournament
50,"Art Wall, Jr.",,51,73,73,77,77,30,42,50,+12,300,"$1,500",-,bio - career - this year - this tournament
51,Hal Sutton,,52,73,73,82,73,30,42,52,+13,301,,-,bio - career - this year - this tournament
52,Joey Rassett,,CUT,73,74,0,0,30,53,0,+3,147,,-,bio - career - this year - this tournament
53,Hale Irwin,,CUT,74,73,0,0,40,53,0,+3,147,,-,bio - career - this year - this tournament
54,Dave Eichelberger,,CUT,75,72,0,0,55,53,0,+3,147,,-,bio - career - this year - this tournament
55,Don January,,CUT,75,72,0,0,55,53,0,+3,147,,-,bio - career - this year - this tournament
56,Bob Gilder,,CUT,76,71,0,0,62,53,0,+3,147,,-,bio - career - this year - this tournament
57,Wayne Levi,,CUT,76,71,0,0,62,53,0,+3,147,,-,bio - career - this year - this tournament
58,George Archer,,CUT,77,70,0,0,70,53,0,+3,147,,-,bio - career - this year - this tournament
59,George Burns,,CUT,77,70,0,0,70,53,0,+3,147,,-,bio - career - this year - this tournament
60,Curtis Strange,,CUT,77,70,0,0,70,53,0,+3,147,,-,bio - career - this year - this tournament
61,Mark James,,CUT,74,74,0,0,40,62,0,+4,148,,-,bio - career - this year - this tournament
62,Ron Streck,,CUT,75,73,0,0,55,62,0,+4,148,,-,bio - career - this year - this tournament
63,Leonard Thompson,,CUT,75,73,0,0,55,62,0,+4,148,,-,bio - career - this year - this tournament
64,Miller Barber,,CUT,76,72,0,0,62,62,0,+4,148,,-,bio - career - this year - this tournament
65,Cecil Ingram,,CUT,74,75,0,0,40,66,0,+5,149,,-,bio - career - this year - this tournament
66,Artie McNickle,,CUT,70,79,0,0,8,66,0,+5,149,,-,bio - career - this year - this tournament
67,Mark Hayes,,CUT,74,76,0,0,40,68,0,+6,150,,-,bio - career - this year - this tournament
68,Tommy Aaron,,CUT,76,74,0,0,62,68,0,+6,150,,-,bio - career - this year - this tournament
69,Bruce Lietzke,,CUT,81,69,0,0,85,68,0,+6,150,,-,bio - career - this year - this tournament
70,Lanny Wadkins,,CUT,76,75,0,0,62,71,0,+7,151,,-,bio - career - this year - this tournament
71,D.A. Weibring,,CUT,77,74,0,0,70,71,0,+7,151,,-,bio - career - this year - this tournament
72,Doug Ford,,CUT,77,75,0,0,70,73,0,+8,152,,-,bio - career - this year - this tournament
73,Al Geiberger,,CUT,77,75,0,0,70,73,0,+8,152,,-,bio - career - this year - this tournament
74,Mike Gove,,CUT,78,74,0,0,79,73,0,+8,152,,-,bio - career - this year - this tournament
75,Toru Nakamura,,CUT,81,71,0,0,85,73,0,+8,152,,-,bio - career - this year - this tournament
76,Jerry McGee,,CUT,82,70,0,0,87,73,0,+8,152,,-,bio - career - this year - this tournament
77,Lee Elder,,CUT,76,77,0,0,62,78,0,+9,153,,-,bio - career - this year - this tournament
78,Bob Goalby,,CUT,75,78,0,0,55,78,0,+9,153,,-,bio - career - this year - this tournament
79,Gay Brewer,,CUT,82,71,0,0,87,78,0,+9,153,,-,bio - career - this year - this tournament
80,Isao Aoki,,CUT,77,77,0,0,70,81,0,+10,154,,-,bio - career - this year - this tournament
81,Billy Casper,,CUT,77,77,0,0,70,81,0,+10,154,,-,bio - career - this year - this tournament
82,Sam Snead,,CUT,77,77,0,0,70,81,0,+10,154,,-,bio - career - this year - this tournament
83,Don Fischesser,,CUT,78,77,0,0,79,84,0,+11,155,,-,bio - career - this year - this tournament
84,Peter McEvoy,,CUT,79,76,0,0,82,84,0,+11,155,,-,bio - career - this year - this tournament
85,William Moody,,CUT,79,76,0,0,82,84,0,+11,155,,-,bio - career - this year - this tournament
86,Martin West,,CUT,82,78,0,0,87,87,0,+16,160,,-,bio - career - this year - this tournament
87,Mark O'Meara,,CUT,80,81,0,0,84,88,0,+17,161,,-,bio - career - this year - this tournament
88,Tom Weiskopf,,CUT,85,79,0,0,90,89,0,+20,164,,-,bio - career - this year - this tournament
89,Douglas Clark,,CUT,89,85,0,0,91,90,0,+30,174,,-,bio - career - this year - this tournament
90,Lon Hinkle,,WD,78,0,0,0,79,0,0,+6,78,,-,bio - career - this year - this tournament
