,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
26,Brad Faxon,,T23,73,71,79,70,12,5,40,+5,293,"$57,600",-,bio - career - this year - this tournament
27,Hunter Mahan,,T28,73,72,73,76,12,10,18,+6,294,,-,bio - career - this year - this tournament
28,Charles Howell III,,T28,73,72,76,73,12,10,31,+6,294,"$43,500",-,bio - career - this year - this tournament
29,Fred Couples,,T28,73,75,69,77,12,37,11,+6,294,"$43,500",-,bio - career - this year - this tournament
30,Darren Clarke,,T28,66,76,78,74,1,2,27,+6,294,"$43,500",-,bio - career - this year - this tournament
31,Sergio Garcia,,T28,69,78,74,73,2,24,31,+6,294,"$43,500",-,bio - career - this year - this tournament
32,Rocco Mediate,,T33,73,74,73,75,12,24,27,+7,295,"$36,375",-,bio - career - this year - this tournament
33,Nick Faldo,,T33,74,73,75,73,26,24,34,+7,295,"$36,375",-,bio - career - this year - this tournament
34,Loren Roberts,,T33,74,72,76,73,26,21,34,+7,295,"$36,375",-,bio - career - this year - this tournament
35,Kevin Sutherland,,T33,77,72,76,70,53,43,44,+7,295,"$36,375",-,bio - career - this year - this tournament
36,Shingo Katayama,,T37,74,72,76,74,26,21,34,+8,296,"$31,650",-,bio - career - this year - this tournament
37,Billy Mayfair,,T37,75,70,77,74,35,10,34,+8,296,"$31,650",-,bio - career - this year - this tournament
38,Craig Parry,,T39,74,73,75,75,26,24,34,+9,297,"$27,000",-,bio - career - this year - this tournament
39,Robert Allenby,,T39,76,73,74,74,42,43,40,+9,297,"$27,000",-,bio - career - this year - this tournament
40,Justin Rose,,T39,73,76,71,77,12,43,27,+9,297,"$27,000",-,bio - career - this year - this tournament
41,Phil Tataurangi,,T39,75,70,74,78,35,10,23,+9,297,"$27,000",-,bio - career - this year - this tournament
42,Kenny Perry,,T39,76,72,78,71,42,37,47,+9,297,"$27,000",-,bio - career - this year - this tournament
43,Jeff Sluman,,44,75,72,76,75,35,24,40,+10,298,"$23,400",-,bio - career - this year - this tournament
44,Ryan Moore,,T45,73,74,75,79,12,24,34,+13,301,,-,bio - career - this year - this tournament
45,Pat Perez,,T45,74,73,79,75,26,24,47,+13,301,"$22,200",-,bio - career - this year - this tournament
46,John Rollins,,47,74,71,80,77,26,10,44,+14,302,"$21,000",-,bio - career - this year - this tournament
47,Jerry Kelly,,48,72,76,77,79,8,37,44,+16,304,"$19,800",-,bio - career - this year - this tournament
48,Craig Stadler,,49,76,73,79,77,42,43,49,+17,305,"$18,600",-,bio - career - this year - this tournament
49,Shigeki Maruyama,,CUT,75,75,0,0,35,50,0,+6,150,,-,bio - career - this year - this tournament
50,Eduardo Romero,,CUT,74,76,0,0,26,50,0,+6,150,,-,bio - career - this year - this tournament
51,Padraig Harrington,,CUT,77,73,0,0,53,50,0,+6,150,,-,bio - career - this year - this tournament
52,Scott Hoch,,CUT,77,73,0,0,53,50,0,+6,150,,-,bio - career - this year - this tournament
53,Toru Taniguchi,,CUT,71,79,0,0,6,50,0,+6,150,,-,bio - career - this year - this tournament
54,Steve Elkington,,CUT,75,76,0,0,35,55,0,+7,151,,-,bio - career - this year - this tournament
55,Tom Lehman,,CUT,75,76,0,0,35,55,0,+7,151,,-,bio - career - this year - this tournament
56,Lee Janzen,,CUT,78,73,0,0,64,55,0,+7,151,,-,bio - career - this year - this tournament
57,Tom Watson,,CUT,75,77,0,0,35,58,0,+8,152,,-,bio - career - this year - this tournament
58,Larry Mize,,CUT,78,74,0,0,64,58,0,+8,152,,-,bio - career - this year - this tournament
59,Miguel A. Jimenez,,CUT,76,77,0,0,42,60,0,+9,153,,-,bio - career - this year - this tournament
60,Stuart Appleby,,CUT,77,76,0,0,53,60,0,+9,153,,-,bio - career - this year - this tournament
61,Chad Campbell,,CUT,77,77,0,0,53,62,0,+10,154,,-,bio - career - this year - this tournament
62,Toshi Izawa,,CUT,78,76,0,0,64,62,0,+10,154,,-,bio - career - this year - this tournament
63,Steve Lowery,,CUT,78,76,0,0,64,62,0,+10,154,,-,bio - career - this year - this tournament
64,Colin Montgomerie,,CUT,78,76,0,0,64,62,0,+10,154,,-,bio - career - this year - this tournament
65,Ian Woosnam,,CUT,80,74,0,0,79,62,0,+10,154,,-,bio - career - this year - this tournament
66,Niclas Fasth,,CUT,81,73,0,0,81,62,0,+10,154,,-,bio - career - this year - this tournament
67,Kirk Triplett,,CUT,82,72,0,0,82,62,0,+10,154,,-,bio - career - this year - this tournament
68,Fuzzy Zoeller,,CUT,77,78,0,0,53,69,0,+11,155,,-,bio - career - this year - this tournament
69,Michael Campbell,,CUT,78,77,0,0,64,69,0,+11,155,,-,bio - career - this year - this tournament
70,Ben Crenshaw,,CUT,79,76,0,0,72,69,0,+11,155,,-,bio - career - this year - this tournament
71,Fred Funk,,CUT,79,76,0,0,72,69,0,+11,155,,-,bio - career - this year - this tournament
72,Jay Haas,,CUT,79,76,0,0,72,69,0,+11,155,,-,bio - career - this year - this tournament
73,Bernhard Langer,,CUT,79,76,0,0,72,69,0,+11,155,,-,bio - career - this year - this tournament
74,Craig Perks,,CUT,80,75,0,0,79,69,0,+11,155,,-,bio - career - this year - this tournament
75,Justin Leonard,,CUT,82,73,0,0,82,69,0,+11,155,,-,bio - career - this year - this tournament
76,Sandy Lyle,,CUT,82,73,0,0,82,69,0,+11,155,,-,bio - career - this year - this tournament
77,John Cook,,CUT,78,78,0,0,64,78,0,+12,156,,-,bio - career - this year - this tournament
78,Thomas Levet,,CUT,79,77,0,0,72,78,0,+12,156,,-,bio - career - this year - this tournament
79,John Huston,,CUT,73,83,0,0,12,78,0,+12,156,,-,bio - career - this year - this tournament
80,Raymond Floyd,,CUT,77,80,0,0,53,81,0,+13,157,,-,bio - career - this year - this tournament
81,Tom Byrum,,CUT,82,75,0,0,82,81,0,+13,157,,-,bio - career - this year - this tournament
82,Peter Lonard,,CUT,78,82,0,0,64,83,0,+16,160,,-,bio - career - this year - this tournament
83,Gary Player,,CUT,82,80,0,0,82,84,0,+18,162,,-,bio - career - this year - this tournament
84,David Duval,,CUT,79,83,0,0,72,84,0,+18,162,,-,bio - career - this year - this tournament
85,Seve Ballesteros,,CUT,77,85,0,0,53,84,0,+18,162,,-,bio - career - this year - this tournament
86,Jack Nicklaus,,CUT,85,77,0,0,92,84,0,+18,162,,-,bio - career - this year - this tournament
87,Alejandro Larrazabal,,CUT,82,81,0,0,82,88,0,+19,163,,-,bio - career - this year - this tournament
88,Charles Coody,,CUT,83,81,0,0,90,89,0,+20,164,,-,bio - career - this year - this tournament
89,Arnold Palmer,,CUT,83,83,0,0,90,90,0,+22,166,,-,bio - career - this year - this tournament
90,George Zahringer,,CUT,82,85,0,0,82,91,0,+23,167,,-,bio - career - this year - this tournament
91,Tommy Aaron,,CUT,92,80,0,0,93,92,0,+28,172,,-,bio - career - this year - this tournament
92,Chris DiMarco,,WD,82,0,0,0,82,0,0,+10,82,,-,bio - career - this year - this tournament
