,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
33,Ramon Sota,,T33,79,73,77,71,85,47,53,+12,300,"$1,175",-,bio - career - this year - this tournament
34,Mike Souchak,,T33,71,74,77,78,2,8,19,+12,300,"$1,175",-,bio - career - this year - this tournament
35,Bill Campbell,,T36,76,77,76,72,42,56,53,+13,301,,-,bio - career - this year - this tournament
36,Wes Ellis,,T36,76,75,73,77,42,40,25,+13,301,"$1,175",-,bio - career - this year - this tournament
37,Dan Sikes,,T36,76,74,75,76,42,35,32,+13,301,"$1,175",-,bio - career - this year - this tournament
38,Billy Maxwell,,T39,75,77,77,73,29,47,53,+14,302,"$1,150",-,bio - career - this year - this tournament
39,R.H. Sikes,,T39,73,78,74,77,10,40,32,+14,302,"$1,150",-,bio - career - this year - this tournament
40,Dudley Wysong,,T39,77,75,73,77,58,47,32,+14,302,"$1,150",-,bio - career - this year - this tournament
41,George Bayer,,T42,76,77,76,74,42,56,53,+15,303,"$1,150",-,bio - career - this year - this tournament
42,Sam Snead,,T42,77,72,76,78,58,28,32,+15,303,"$1,150",-,bio - career - this year - this tournament
43,Don Allen,,T44,74,72,75,83,16,11,13,+16,304,,-,bio - career - this year - this tournament
44,Jack Burke Jr.,,T44,75,73,79,77,29,21,46,+16,304,"$1,150",-,bio - career - this year - this tournament
45,Jacky Cupit,,T44,78,74,77,75,70,47,53,+16,304,"$1,150",-,bio - career - this year - this tournament
46,Al Geiberger,,T44,76,71,79,78,42,17,40,+16,304,"$1,150",-,bio - career - this year - this tournament
47,Gene Littler,,T44,76,76,72,80,42,47,25,+16,304,"$1,150",-,bio - career - this year - this tournament
48,Ed Updegraff,,T44,76,75,77,76,42,40,50,+16,304,,-,bio - career - this year - this tournament
49,Charles Coe,,T50,71,77,85,72,2,21,61,+17,305,,-,bio - career - this year - this tournament
50,Bob Dickson,,T50,77,74,75,79,58,40,40,+17,305,,-,bio - career - this year - this tournament
51,Steve Oppermann,,T50,74,74,73,84,16,21,13,+17,305,"$1,125",-,bio - career - this year - this tournament
52,Randy Glover,,53,72,74,81,79,6,11,46,+18,306,"$1,125",-,bio - career - this year - this tournament
53,Ron Cerrudo,,T54,76,77,72,82,42,56,32,+19,307,,-,bio - career - this year - this tournament
54,Downing Gray,,T54,75,77,76,79,29,47,50,+19,307,,-,bio - career - this year - this tournament
55,Ed Tutwiler,,T54,79,74,73,81,85,56,40,+19,307,,-,bio - career - this year - this tournament
56,Dow Finsterwald,,T57,73,76,77,82,10,28,40,+20,308,"$1,125",-,bio - career - this year - this tournament
57,Dale Morey,,T57,75,78,76,79,29,56,53,+20,308,,-,bio - career - this year - this tournament
58,Bob Goalby,,T59,76,77,82,77,42,56,64,+24,312,"$1,125",-,bio - career - this year - this tournament
59,Bob Murphy,,T59,76,77,81,78,42,56,63,+24,312,,-,bio - career - this year - this tournament
60,Jimmy Hitchcock,,T61,76,77,78,83,42,56,60,+26,314,"$1,125",-,bio - career - this year - this tournament
61,Luis Silverio,,T61,77,76,77,84,58,56,59,+26,314,,-,bio - career - this year - this tournament
62,Mark Hopkins,,CUT,74,80,0,0,16,65,0,+10,154,,-,bio - career - this year - this tournament
63,Dave Marr,,CUT,78,76,0,0,70,65,0,+10,154,,-,bio - career - this year - this tournament
64,Byron Nelson,,CUT,76,78,0,0,42,65,0,+10,154,,-,bio - career - this year - this tournament
65,James Vickers,,CUT,82,72,0,0,96,65,0,+10,154,,-,bio - career - this year - this tournament
66,Bo Wininger,,CUT,77,77,0,0,58,65,0,+10,154,,-,bio - career - this year - this tournament
67,Michael Bonallack,,CUT,79,76,0,0,85,70,0,+11,155,,-,bio - career - this year - this tournament
68,Charles Coody,,CUT,78,77,0,0,70,70,0,+11,155,,-,bio - career - this year - this tournament
69,Bernard Hunt,,CUT,78,77,0,0,70,70,0,+11,155,,-,bio - career - this year - this tournament
70,Bob McCallister,,CUT,79,76,0,0,85,70,0,+11,155,,-,bio - career - this year - this tournament
71,Kel Nagle,,CUT,78,77,0,0,70,70,0,+11,155,,-,bio - career - this year - this tournament
72,Dave Thomas,,CUT,78,77,0,0,70,70,0,+11,155,,-,bio - career - this year - this tournament
73,Art Wall,,CUT,75,80,0,0,29,70,0,+11,155,,-,bio - career - this year - this tournament
74,Bob Charles,,CUT,78,78,0,0,70,77,0,+12,156,,-,bio - career - this year - this tournament
75,Dave Eichelberger,,CUT,78,78,0,0,70,77,0,+12,156,,-,bio - career - this year - this tournament
76,Jean Garaialde,,CUT,77,79,0,0,58,77,0,+12,156,,-,bio - career - this year - this tournament
77,George Henry,,CUT,77,79,0,0,58,77,0,+12,156,,-,bio - career - this year - this tournament
78,Rodney Horn,,CUT,73,83,0,0,10,77,0,+12,156,,-,bio - career - this year - this tournament
79,Herman Keiser,,CUT,78,78,0,0,70,77,0,+12,156,,-,bio - career - this year - this tournament
80,Billy-Joe Patton,,CUT,78,78,0,0,70,77,0,+12,156,,-,bio - career - this year - this tournament
81,Johnny Pott,,CUT,78,78,0,0,70,77,0,+12,156,,-,bio - career - this year - this tournament
82,Deane Beman,,CUT,78,79,0,0,70,85,0,+13,157,,-,bio - career - this year - this tournament
83,Charles Greene,,CUT,80,77,0,0,89,85,0,+13,157,,-,bio - career - this year - this tournament
84,Mason Rudolph,,CUT,81,76,0,0,93,85,0,+13,157,,-,bio - career - this year - this tournament
85,Jerry Barber,,CUT,78,80,0,0,70,88,0,+14,158,,-,bio - career - this year - this tournament
86,Tommy Barnes Jr,,CUT,76,82,0,0,42,88,0,+14,158,,-,bio - career - this year - this tournament
87,Dick Mayer,,CUT,82,76,0,0,96,88,0,+14,158,,-,bio - career - this year - this tournament
88,George Will,,CUT,80,78,0,0,89,88,0,+14,158,,-,bio - career - this year - this tournament
89,Cobie Legrange,,CUT,78,81,0,0,70,92,0,+15,159,,-,bio - career - this year - this tournament
90,Lionel Platts,,CUT,80,79,0,0,89,92,0,+15,159,,-,bio - career - this year - this tournament
91,Cesar Sanudo,,CUT,81,78,0,0,93,92,0,+15,159,,-,bio - career - this year - this tournament
92,Peter Alliss,,CUT,76,84,0,0,42,95,0,+16,160,,-,bio - career - this year - this tournament
93,Rodney Foster,,CUT,82,79,0,0,96,96,0,+17,161,,-,bio - career - this year - this tournament
94,Henry Picard,,CUT,78,83,0,0,70,96,0,+17,161,,-,bio - career - this year - this tournament
95,Gene Sarazen,,CUT,82,80,0,0,96,98,0,+18,162,,-,bio - career - this year - this tournament
96,Tomoo Ishii,,CUT,82,81,0,0,96,99,0,+19,163,,-,bio - career - this year - this tournament
97,Richard Davies,,CUT,83,82,0,0,101,100,0,+21,165,,-,bio - career - this year - this tournament
98,Harvie Ward Jr,,CUT,81,84,0,0,93,100,0,+21,165,,-,bio - career - this year - this tournament
99,Claude Harmon,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
100,Neil Coles,,WD,77,72,76,0,58,28,32,+9,225,,-,bio - career - this year - this tournament
101,Cary Middlecoff,,WD,83,0,0,0,101,0,0,+11,83,,-,bio - career - this year - this tournament
102,Lionel Hebert,,WD,73,79,81,0,10,47,61,+17,233,,-,bio - career - this year - this tournament
