,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
17,Jack Nicklaus,,T18,73,74,73,71,21,17,16,+3,291,"$14,000",-,bio - career - this year - this tournament
18,Curtis Strange,,T18,74,71,74,72,26,9,11,+3,291,"$14,000",-,bio - career - this year - this tournament
19,Jumbo Ozaki,,T18,71,75,73,72,6,12,11,+3,291,"$14,000",-,bio - career - this year - this tournament
20,Tom Kite,,T18,72,72,72,75,11,8,4,+3,291,"$14,000",-,bio - career - this year - this tournament
21,David Frost,,T18,76,72,73,70,51,24,24,+3,291,"$14,000",-,bio - career - this year - this tournament
22,Lee Trevino,,T18,67,74,81,69,1,1,28,+3,291,"$14,000",-,bio - career - this year - this tournament
23,Payne Stewart,,T24,73,75,74,70,21,24,28,+4,292,"$10,250",-,bio - career - this year - this tournament
24,Tom Purtzer,,T24,71,76,73,72,6,17,16,+4,292,"$10,250",-,bio - career - this year - this tournament
25,Bernhard Langer,,T26,74,75,71,73,26,29,16,+5,293,"$8,240",-,bio - career - this year - this tournament
26,Fuzzy Zoeller,,T26,76,74,69,74,51,37,11,+5,293,"$8,240",-,bio - career - this year - this tournament
27,Lanny Wadkins,,T26,76,71,73,73,51,17,16,+5,293,"$8,240",-,bio - career - this year - this tournament
28,Steve Pate,,T26,76,75,74,68,51,48,38,+5,293,"$8,240",-,bio - career - this year - this tournament
29,Larry Mize,,T26,72,77,69,75,11,29,9,+5,293,"$8,240",-,bio - career - this year - this tournament
30,Mark Calcavecchia,,T31,74,72,74,74,26,12,16,+6,294,"$6,900",-,bio - career - this year - this tournament
31,Dave Rummells,,T31,74,74,75,71,26,24,33,+6,294,"$6,900",-,bio - career - this year - this tournament
32,Steve Jones,,T31,74,73,80,67,26,17,46,+6,294,"$6,900",-,bio - career - this year - this tournament
33,Hubert Green,,T34,74,75,76,71,26,29,38,+8,296,"$6,000",-,bio - career - this year - this tournament
34,Peter Jacobsen,,T34,74,73,78,71,26,17,38,+8,296,"$6,000",-,bio - career - this year - this tournament
35,Bruce Lietzke,,T34,74,75,79,68,26,29,48,+8,296,"$6,000",-,bio - career - this year - this tournament
36,Bob Gilder,,37,75,74,77,71,43,29,43,+9,297,"$5,400",-,bio - career - this year - this tournament
37,Tommy Aaron,,T38,76,74,72,76,51,37,28,+10,298,"$4,900",-,bio - career - this year - this tournament
38,Raymond Floyd,,T38,76,75,73,74,51,48,36,+10,298,"$4,900",-,bio - career - this year - this tournament
39,Charles Coody,,T38,76,74,76,72,51,37,43,+10,298,"$4,900",-,bio - career - this year - this tournament
40,Scott Simpson,,T38,72,77,72,77,11,29,24,+10,298,"$4,900",-,bio - career - this year - this tournament
41,Dan Pohl,,42,72,74,78,75,11,12,36,+11,299,"$4,300",-,bio - career - this year - this tournament
42,George Archer,,T43,75,75,75,75,43,37,38,+12,300,"$3,900",-,bio - career - this year - this tournament
43,Greg Twiggs,,T43,75,76,79,70,43,48,52,+12,300,"$3,900",-,bio - career - this year - this tournament
44,Mark McCumber,,T43,72,75,81,72,11,17,48,+12,300,"$3,900",-,bio - career - this year - this tournament
45,Bob Lohr,,T46,75,76,77,73,43,48,48,+13,301,"$3,125",-,bio - career - this year - this tournament
46,Mike Sullivan,,T46,76,74,73,78,51,37,33,+13,301,"$3,125",-,bio - career - this year - this tournament
47,D.A. Weibring,,T46,72,79,74,76,11,48,38,+13,301,"$3,125",-,bio - career - this year - this tournament
48,Jay Haas,,T46,73,77,79,72,21,37,51,+13,301,"$3,125",-,bio - career - this year - this tournament
49,Corey Pavin,,50,74,74,78,76,26,24,43,+14,302,"$2,800",-,bio - career - this year - this tournament
50,Andy Bean,,51,70,80,77,77,4,37,46,+16,304,"$2,700",-,bio - career - this year - this tournament
51,T.C. Chen,,52,71,75,76,84,6,12,28,+18,306,"$2,600",-,bio - career - this year - this tournament
52,Tim Simpson,,CUT,75,77,0,0,43,53,0,+8,152,,-,bio - career - this year - this tournament
53,Andy North,,CUT,77,75,0,0,64,53,0,+8,152,,-,bio - career - this year - this tournament
54,Mark Wiebe,,CUT,77,75,0,0,64,53,0,+8,152,,-,bio - career - this year - this tournament
55,Blaine McCallister,,CUT,76,77,0,0,51,56,0,+9,153,,-,bio - career - this year - this tournament
56,Gary Player,,CUT,76,77,0,0,51,56,0,+9,153,,-,bio - career - this year - this tournament
57,Sandy Lyle,,CUT,77,76,0,0,64,56,0,+9,153,,-,bio - career - this year - this tournament
58,Larry Nelson,,CUT,77,76,0,0,64,56,0,+9,153,,-,bio - career - this year - this tournament
59,Billy Casper,,CUT,75,78,0,0,43,56,0,+9,153,,-,bio - career - this year - this tournament
60,Joey Sindelar,,CUT,75,78,0,0,43,56,0,+9,153,,-,bio - career - this year - this tournament
61,Gene Sauers,,CUT,74,79,0,0,26,56,0,+9,153,,-,bio - career - this year - this tournament
62,Craig Stadler,,CUT,74,79,0,0,26,56,0,+9,153,,-,bio - career - this year - this tournament
63,Andrew Magee,,CUT,73,80,0,0,21,56,0,+9,153,,-,bio - career - this year - this tournament
64,Bill Glasson,,CUT,77,77,0,0,64,65,0,+10,154,,-,bio - career - this year - this tournament
65,Bob Tway,,CUT,77,77,0,0,64,65,0,+10,154,,-,bio - career - this year - this tournament
66,Tom Sieckmann,,CUT,79,75,0,0,75,65,0,+10,154,,-,bio - career - this year - this tournament
67,Hal Sutton,,CUT,72,82,0,0,11,65,0,+10,154,,-,bio - career - this year - this tournament
68,Mark Brooks,,CUT,77,78,0,0,64,69,0,+11,155,,-,bio - career - this year - this tournament
69,Mark McNulty,,CUT,80,75,0,0,77,69,0,+11,155,,-,bio - career - this year - this tournament
70,Ralph Howe III,,CUT,77,79,0,0,64,71,0,+12,156,,-,bio - career - this year - this tournament
71,Gary Koch,,CUT,76,80,0,0,51,71,0,+12,156,,-,bio - career - this year - this tournament
72,Tommy Nakajima,,CUT,76,81,0,0,51,73,0,+13,157,,-,bio - career - this year - this tournament
73,Jim Benepe,,CUT,82,75,0,0,81,73,0,+13,157,,-,bio - career - this year - this tournament
74,Scott Verplank,,CUT,79,79,0,0,75,75,0,+14,158,,-,bio - career - this year - this tournament
75,Doug Tewell,,CUT,77,81,0,0,64,75,0,+14,158,,-,bio - career - this year - this tournament
76,Danny Yates,,CUT,81,77,0,0,78,75,0,+14,158,,-,bio - career - this year - this tournament
77,Nick Price,,CUT,76,82,0,0,51,75,0,+14,158,,-,bio - career - this year - this tournament
78,Morris Hatalsky,,CUT,78,81,0,0,74,79,0,+15,159,,-,bio - career - this year - this tournament
79,Arnold Palmer,,CUT,81,80,0,0,78,80,0,+17,161,,-,bio - career - this year - this tournament
80,Eric Meeks,,CUT,83,79,0,0,82,81,0,+18,162,,-,bio - career - this year - this tournament
81,David Eger,,CUT,84,78,0,0,84,81,0,+18,162,,-,bio - career - this year - this tournament
82,Doug Ford,,CUT,81,82,0,0,78,83,0,+19,163,,-,bio - career - this year - this tournament
83,Christian Hardin,,CUT,85,85,0,0,85,84,0,+26,170,,-,bio - career - this year - this tournament
84,Gay Brewer,,WD,83,0,0,0,82,0,0,+11,83,,-,bio - career - this year - this tournament
