,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
17,Jay Haas,,T17,69,75,72,73,2,14,9,+1,289,"$97,500",-,bio - career - this year - this tournament
18,Stewart Cink,,T17,74,73,69,73,31,25,9,+1,289,"$97,500",-,bio - career - this year - this tournament
19,Steve Flesch,,T17,76,67,77,69,53,11,26,+1,289,"$97,500",-,bio - career - this year - this tournament
20,Stephen Leaney,,T17,76,71,73,69,53,25,26,+1,289,"$97,500",-,bio - career - this year - this tournament
21,Justin Rose,,T22,67,71,81,71,1,1,20,+2,290,"$70,200",-,bio - career - this year - this tournament
22,Tiger Woods,,T22,75,69,75,71,44,14,20,+2,290,"$70,200",-,bio - career - this year - this tournament
23,Stuart Appleby,,T22,73,74,73,70,22,25,26,+2,290,"$70,200",-,bio - career - this year - this tournament
24,Shaun Micheel,,T22,72,76,72,70,15,32,26,+2,290,"$70,200",-,bio - career - this year - this tournament
25,Alex Cejka,,26,70,70,78,73,4,2,16,+3,291,"$57,200",-,bio - career - this year - this tournament
26,Mark O'Meara,,T27,73,70,75,74,22,11,16,+4,292,"$51,025",-,bio - career - this year - this tournament
27,Bob Tway,,T27,75,71,74,72,44,22,26,+4,292,"$51,025",-,bio - career - this year - this tournament
28,Scott Verplank,,29,74,71,76,72,31,19,34,+5,293,"$48,100",-,bio - career - this year - this tournament
29,Jose Maria Olazabal,,30,71,69,79,75,8,2,20,+6,294,"$46,150",-,bio - career - this year - this tournament
30,Jerry Kelly,,T31,74,72,73,76,31,22,20,+7,295,"$41,275",-,bio - career - this year - this tournament
31,Bob Estes,,T31,76,72,73,74,53,32,34,+7,295,"$41,275",-,bio - career - this year - this tournament
32,Ian Poulter,,T31,75,73,74,73,44,32,38,+7,295,"$41,275",-,bio - career - this year - this tournament
33,Brad Faxon,,T31,72,76,76,71,15,32,41,+7,295,"$41,275",-,bio - career - this year - this tournament
34,Phillip Price,,T35,71,76,73,76,8,25,26,+8,296,"$35,913",-,bio - career - this year - this tournament
35,Justin Leonard,,T35,76,72,72,76,53,32,26,+8,296,"$35,913",-,bio - career - this year - this tournament
36,Paul Lawrie,,T37,77,70,73,77,67,25,26,+9,297,"$32,663",-,bio - career - this year - this tournament
37,Sandy Lyle,,T37,72,74,75,76,15,22,34,+9,297,"$32,663",-,bio - career - this year - this tournament
38,Eduardo Romero,,39,74,73,74,77,31,25,34,+10,298,"$30,550",-,bio - career - this year - this tournament
39,Todd Hamilton,,40,77,71,76,75,67,32,41,+11,299,"$29,250",-,bio - career - this year - this tournament
40,Tim Petrovic,,T41,72,75,75,78,15,25,38,+12,300,"$27,950",-,bio - career - this year - this tournament
41,Brandt Snedeker,,T41,73,75,75,77,22,32,40,+12,300,,-,bio - career - this year - this tournament
42,Jeff Sluman,,43,73,70,82,77,22,11,43,+14,302,"$26,650",-,bio - career - this year - this tournament
43,Chris Riley,,44,70,78,78,78,4,32,44,+16,304,"$25,350",-,bio - career - this year - this tournament
44,Darren Clarke,,CUT,70,79,0,0,4,45,0,+5,149,,-,bio - career - this year - this tournament
45,Raymond Floyd,,CUT,73,76,0,0,22,45,0,+5,149,,-,bio - career - this year - this tournament
46,Robert Allenby,,CUT,73,76,0,0,22,45,0,+5,149,,-,bio - career - this year - this tournament
47,Ben Crenshaw,,CUT,74,75,0,0,31,45,0,+5,149,,-,bio - career - this year - this tournament
48,John Rollins,,CUT,74,75,0,0,31,45,0,+5,149,,-,bio - career - this year - this tournament
49,Craig Stadler,,CUT,74,75,0,0,31,45,0,+5,149,,-,bio - career - this year - this tournament
50,Peter Lonard,,CUT,74,75,0,0,31,45,0,+5,149,,-,bio - career - this year - this tournament
51,Craig Perks,,CUT,76,73,0,0,53,45,0,+5,149,,-,bio - career - this year - this tournament
52,Michael Campbell,,CUT,76,73,0,0,53,45,0,+5,149,,-,bio - career - this year - this tournament
53,Zhang LianWei,,CUT,77,72,0,0,67,45,0,+5,149,,-,bio - career - this year - this tournament
54,J.L. Lewis,,CUT,77,72,0,0,67,45,0,+5,149,,-,bio - career - this year - this tournament
55,John Daly,,CUT,78,71,0,0,75,45,0,+5,149,,-,bio - career - this year - this tournament
56,Mike Weir,,CUT,79,70,0,0,80,45,0,+5,149,,-,bio - career - this year - this tournament
57,Ben Curtis,,CUT,73,77,0,0,22,58,0,+6,150,,-,bio - career - this year - this tournament
58,Craig Parry,,CUT,74,76,0,0,31,58,0,+6,150,,-,bio - career - this year - this tournament
59,Jack Nicklaus,,CUT,75,75,0,0,44,58,0,+6,150,,-,bio - career - this year - this tournament
60,Larry Mize,,CUT,76,74,0,0,53,58,0,+6,150,,-,bio - career - this year - this tournament
61,Rich Beem,,CUT,77,73,0,0,67,58,0,+6,150,,-,bio - career - this year - this tournament
62,Briny Baird,,CUT,77,73,0,0,67,58,0,+6,150,,-,bio - career - this year - this tournament
63,Jeff Maggert,,CUT,78,72,0,0,75,58,0,+6,150,,-,bio - career - this year - this tournament
64,Nathan Smith,,CUT,78,72,0,0,75,58,0,+6,150,,-,bio - career - this year - this tournament
65,Fred Funk,,CUT,80,70,0,0,84,58,0,+6,150,,-,bio - career - this year - this tournament
66,Colin Montgomerie,,CUT,71,80,0,0,8,67,0,+7,151,,-,bio - career - this year - this tournament
67,Angel Cabrera,,CUT,74,77,0,0,31,67,0,+7,151,,-,bio - career - this year - this tournament
68,Rocco Mediate,,CUT,75,76,0,0,44,67,0,+7,151,,-,bio - career - this year - this tournament
69,Len Mattiace,,CUT,76,75,0,0,53,67,0,+7,151,,-,bio - career - this year - this tournament
70,Ian Woosnam,,CUT,76,75,0,0,53,67,0,+7,151,,-,bio - career - this year - this tournament
71,Nick Faldo,,CUT,76,75,0,0,53,67,0,+7,151,,-,bio - career - this year - this tournament
72,David Toms,,CUT,78,73,0,0,75,67,0,+7,151,,-,bio - career - this year - this tournament
73,Jonathan Kaye,,CUT,79,72,0,0,80,67,0,+7,151,,-,bio - career - this year - this tournament
74,Kenny Perry,,CUT,74,78,0,0,31,75,0,+8,152,,-,bio - career - this year - this tournament
75,Tom Watson,,CUT,76,76,0,0,53,75,0,+8,152,,-,bio - career - this year - this tournament
76,Toshi Izawa,,CUT,76,76,0,0,53,75,0,+8,152,,-,bio - career - this year - this tournament
77,Nick Flanagan,,CUT,78,74,0,0,75,75,0,+8,152,,-,bio - career - this year - this tournament
78,Chad Campbell,,CUT,76,77,0,0,53,79,0,+9,153,,-,bio - career - this year - this tournament
79,Gary Wolstenholme,,CUT,77,76,0,0,67,79,0,+9,153,,-,bio - career - this year - this tournament
80,Trevor Immelman,,CUT,77,76,0,0,67,79,0,+9,153,,-,bio - career - this year - this tournament
81,Jonathan Byrd,,CUT,79,74,0,0,80,79,0,+9,153,,-,bio - career - this year - this tournament
82,Adam Scott,,CUT,80,73,0,0,84,79,0,+9,153,,-,bio - career - this year - this tournament
83,Shigeki Maruyama,,CUT,82,71,0,0,88,79,0,+9,153,,-,bio - career - this year - this tournament
84,Tim Clark,,CUT,73,81,0,0,22,85,0,+10,154,,-,bio - career - this year - this tournament
85,Tim Herron,,CUT,80,74,0,0,84,85,0,+10,154,,-,bio - career - this year - this tournament
86,Brian Davis,,CUT,82,73,0,0,88,87,0,+11,155,,-,bio - career - this year - this tournament
87,Thomas Bjorn,,CUT,80,77,0,0,84,88,0,+13,157,,-,bio - career - this year - this tournament
88,Fuzzy Zoeller,,CUT,79,81,0,0,80,89,0,+16,160,,-,bio - career - this year - this tournament
89,Gary Player,,CUT,82,80,0,0,88,90,0,+18,162,,-,bio - career - this year - this tournament
90,Charles Coody,,CUT,88,79,0,0,93,91,0,+23,167,,-,bio - career - this year - this tournament
91,Arnold Palmer,,CUT,84,84,0,0,91,92,0,+24,168,,-,bio - career - this year - this tournament
92,Tommy Aaron,,CUT,87,83,0,0,92,93,0,+26,170,,-,bio - career - this year - this tournament
