,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
32,Dick Metz,,T31,75,73,73,78,32,28,22,+11,299,,-,bio - career - this year - this tournament
33,Al Watrous,,34,78,72,75,75,52,42,36,+12,300,,-,bio - career - this year - this tournament
34,Johnny Golden,,T35,75,73,77,76,32,28,36,+13,301,,-,bio - career - this year - this tournament
35,Bill Menlhorn,,T35,76,70,77,78,40,18,28,+13,301,,-,bio - career - this year - this tournament
36,Tommy Armour,,T37,73,76,75,78,15,36,35,+14,302,,-,bio - career - this year - this tournament
37,Billy Burke,,T37,74,75,74,79,25,36,28,+14,302,,-,bio - career - this year - this tournament
38,Johnny Farrell,,T37,74,74,78,76,25,28,43,+14,302,,-,bio - career - this year - this tournament
39,Jim Foulis,,T37,81,72,74,75,63,54,47,+14,302,,-,bio - career - this year - this tournament
40,Willie Goggin,,T37,68,74,78,82,2,7,20,+14,302,,-,bio - career - this year - this tournament
41,"Fred Haas, Jr.",,T37,75,73,75,79,32,28,28,+14,302,,-,bio - career - this year - this tournament
42,Wiffy Cox,,T43,73,76,77,77,15,36,43,+15,303,,-,bio - career - this year - this tournament
43,Frank Walsh,,T43,75,82,73,73,32,61,52,+15,303,,-,bio - career - this year - this tournament
44,Henry Ciuci,,T45,79,77,74,74,60,59,52,+16,304,,-,bio - career - this year - this tournament
45,Tony Manero,,T45,72,76,77,79,11,28,36,+16,304,,-,bio - career - this year - this tournament
46,Andy Kay,,T47,78,74,77,76,52,49,51,+17,305,,-,bio - career - this year - this tournament
47,Gus Moreland,,T47,78,74,75,78,52,49,47,+17,305,,-,bio - career - this year - this tournament
48,Orville White,,T47,76,74,75,80,40,42,36,+17,305,,-,bio - career - this year - this tournament
49,Abe Espinosa,,50,78,73,79,76,52,46,52,+18,306,,-,bio - career - this year - this tournament
50,Jock Hutchison,,T51,78,73,80,76,52,46,55,+19,307,,-,bio - career - this year - this tournament
51,Jimmy Thomson,,T51,74,72,80,81,25,18,43,+19,307,,-,bio - career - this year - this tournament
52,Pat Tiso,,T51,76,75,75,81,40,46,43,+19,307,,-,bio - career - this year - this tournament
53,Bob Mcdonald,,T54,73,79,76,81,15,49,49,+21,309,,-,bio - career - this year - this tournament
54,Ralph Stonehouse,,T54,78,74,80,77,52,49,57,+21,309,,-,bio - career - this year - this tournament
55,Walter Kosak,,T56,78,77,77,78,52,56,57,+22,310,,-,bio - career - this year - this tournament
56,Bill Schwartz,,T56,76,74,81,79,40,42,55,+22,310,,-,bio - career - this year - this tournament
57,Leland Hammon,,58,75,79,79,79,32,55,59,+24,312,,-,bio - career - this year - this tournament
58,Jules Huot,,59,78,78,81,76,52,59,63,+25,313,,-,bio - career - this year - this tournament
59,H.-Chandler Egan,,60,77,78,78,81,48,56,59,+26,314,,-,bio - career - this year - this tournament
60,Jack Munger,,61,79,78,77,83,60,61,61,+29,317,,-,bio - career - this year - this tournament
61,George Sargent,,62,80,79,79,81,62,63,64,+31,319,,-,bio - career - this year - this tournament
62,Jack Westland,,63,77,82,77,84,48,63,62,+32,320,,-,bio - career - this year - this tournament
63,Fred McLeod,,64,84,76,83,81,65,65,65,+36,324,,-,bio - career - this year - this tournament
64,Willie Klein,,WD,72,75,76,0,11,25,28,+7,223,,-,bio - career - this year - this tournament
