,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
20,Jeff Maggert,,T20,72,70,70,71,33,20,19,-5,283,"$65,240",-,bio - career - this year - this tournament
21,Mark O'Meara,,T20,69,74,72,68,11,30,29,-5,283,"$65,240",-,bio - career - this year - this tournament
22,John Huston,,T20,67,75,72,69,4,20,25,-5,283,"$65,240",-,bio - career - this year - this tournament
23,Darren Clarke,,24,72,67,72,73,33,12,16,-4,284,"$53,760",-,bio - career - this year - this tournament
24,Tom Scherrer,,25,71,71,70,73,21,20,19,-3,285,"$49,280",-,bio - career - this year - this tournament
25,Fred Couples,,26,74,71,73,68,56,41,37,-2,286,"$44,800",-,bio - career - this year - this tournament
26,Justin Leonard,,T27,73,71,72,71,43,34,32,-1,287,"$40,600",-,bio - career - this year - this tournament
27,Mike Weir,,T27,74,69,72,72,56,30,29,-1,287,"$40,600",-,bio - career - this year - this tournament
28,Steve Jones,,T27,74,70,72,71,56,34,32,-1,287,"$40,600",-,bio - career - this year - this tournament
29,Padraig Harrington,,T27,75,69,72,71,66,34,32,-1,287,"$40,600",-,bio - career - this year - this tournament
30,David Toms,,T31,72,72,71,73,33,34,29,E,288,"$33,208",-,bio - career - this year - this tournament
31,Duffy Waldorf,,T31,72,70,71,75,33,20,23,E,288,"$33,208",-,bio - career - this year - this tournament
32,Stuart Appleby,,T31,72,70,70,76,33,20,19,E,288,"$33,208",-,bio - career - this year - this tournament
33,Mark Brooks,,T31,70,71,77,70,15,17,37,E,288,"$33,208",-,bio - career - this year - this tournament
34,Lee Janzen,,T31,67,70,72,79,4,4,10,E,288,"$33,208",-,bio - career - this year - this tournament
35,Hal Sutton,,36,74,69,71,75,56,30,25,+1,289,"$28,840",-,bio - career - this year - this tournament
36,Chris Perry,,T37,68,74,74,74,7,20,32,+2,290,"$26,320",-,bio - career - this year - this tournament
37,Loren Roberts,,T37,71,74,73,72,21,41,37,+2,290,"$26,320",-,bio - career - this year - this tournament
38,Scott Hoch,,T37,74,70,72,74,56,34,32,+2,290,"$26,320",-,bio - career - this year - this tournament
39,Franklin Langham,,T40,72,73,75,72,33,41,44,+4,292,"$22,960",-,bio - career - this year - this tournament
40,Shingo Katayama,,T40,75,70,73,74,66,41,37,+4,292,"$22,960",-,bio - career - this year - this tournament
41,Steve Lowery,,T40,72,72,78,70,33,34,46,+4,292,"$22,960",-,bio - career - this year - this tournament
42,Jonathan Kaye,,T43,74,71,74,74,56,41,42,+5,293,"$19,600",-,bio - career - this year - this tournament
43,Bob May,,T43,71,74,73,75,21,41,37,+5,293,"$19,600",-,bio - career - this year - this tournament
44,Dudley Hart,,T43,74,70,78,71,56,34,46,+5,293,"$19,600",-,bio - career - this year - this tournament
45,Carlos Franco,,46,71,71,77,75,21,20,42,+6,294,"$17,360",-,bio - career - this year - this tournament
46,Robert Allenby,,47,71,74,75,75,21,41,44,+7,295,"$16,240",-,bio - career - this year - this tournament
47,Notah Begay III,,CUT,73,73,0,0,43,48,0,+2,146,,-,bio - career - this year - this tournament
48,Dennis Paulson,,CUT,73,73,0,0,43,48,0,+2,146,,-,bio - career - this year - this tournament
49,Davis Love III,,CUT,71,75,0,0,21,48,0,+2,146,,-,bio - career - this year - this tournament
50,Sergio Garcia,,CUT,70,76,0,0,15,48,0,+2,146,,-,bio - career - this year - this tournament
51,Thomas Bjorn,,CUT,70,76,0,0,15,48,0,+2,146,,-,bio - career - this year - this tournament
52,Jose Coceres,,CUT,77,69,0,0,78,48,0,+2,146,,-,bio - career - this year - this tournament
53,James Driscoll,,CUT,68,78,0,0,7,48,0,+2,146,,-,bio - career - this year - this tournament
54,Joe Durant,,CUT,73,74,0,0,43,55,0,+3,147,,-,bio - career - this year - this tournament
55,Sandy Lyle,,CUT,74,73,0,0,56,55,0,+3,147,,-,bio - career - this year - this tournament
56,Shigeki Maruyama,,CUT,77,70,0,0,78,55,0,+3,147,,-,bio - career - this year - this tournament
57,Scott Verplank,,CUT,69,78,0,0,11,55,0,+3,147,,-,bio - career - this year - this tournament
58,Larry Mize,,CUT,74,74,0,0,56,59,0,+4,148,,-,bio - career - this year - this tournament
59,Nick Price,,CUT,73,75,0,0,43,59,0,+4,148,,-,bio - career - this year - this tournament
60,Jack Nicklaus,,CUT,73,75,0,0,43,59,0,+4,148,,-,bio - career - this year - this tournament
61,Rory Sabbatini,,CUT,73,75,0,0,43,59,0,+4,148,,-,bio - career - this year - this tournament
62,Eduardo Romero,,CUT,75,73,0,0,66,59,0,+4,148,,-,bio - career - this year - this tournament
63,Greg Chalmers,,CUT,76,72,0,0,74,59,0,+4,148,,-,bio - career - this year - this tournament
64,Ian Woosnam,,CUT,71,77,0,0,21,59,0,+4,148,,-,bio - career - this year - this tournament
65,Tom Watson,,CUT,78,70,0,0,81,59,0,+4,148,,-,bio - career - this year - this tournament
66,Retief Goosen,,CUT,75,74,0,0,66,67,0,+5,149,,-,bio - career - this year - this tournament
67,Stewart Cink,,CUT,75,74,0,0,66,67,0,+5,149,,-,bio - career - this year - this tournament
68,Gary Player,,CUT,73,76,0,0,43,67,0,+5,149,,-,bio - career - this year - this tournament
69,Colin Montgomerie,,CUT,73,76,0,0,43,67,0,+5,149,,-,bio - career - this year - this tournament
70,Paul Lawrie,,CUT,73,76,0,0,43,67,0,+5,149,,-,bio - career - this year - this tournament
71,Fuzzy Zoeller,,CUT,77,72,0,0,78,67,0,+5,149,,-,bio - career - this year - this tournament
72,Aaron Baddeley,,CUT,75,75,0,0,66,73,0,+6,150,,-,bio - career - this year - this tournament
73,Steve Flesch,,CUT,74,76,0,0,56,73,0,+6,150,,-,bio - career - this year - this tournament
74,Grant Waite,,CUT,79,71,0,0,84,73,0,+6,150,,-,bio - career - this year - this tournament
75,Nick Faldo,,CUT,75,76,0,0,66,76,0,+7,151,,-,bio - career - this year - this tournament
76,Raymond Floyd,,CUT,76,75,0,0,74,76,0,+7,151,,-,bio - career - this year - this tournament
77,Mikko Ilonen,,CUT,72,79,0,0,33,76,0,+7,151,,-,bio - career - this year - this tournament
78,Seve Ballesteros,,CUT,76,76,0,0,74,79,0,+8,152,,-,bio - career - this year - this tournament
79,Pierre Fulke,,CUT,73,79,0,0,43,79,0,+8,152,,-,bio - career - this year - this tournament
80,Craig Stadler,,CUT,79,73,0,0,84,79,0,+8,152,,-,bio - career - this year - this tournament
81,Charles Coody,,CUT,80,72,0,0,86,79,0,+8,152,,-,bio - career - this year - this tournament
82,Michael Campbell,,CUT,78,75,0,0,81,83,0,+9,153,,-,bio - career - this year - this tournament
83,D.J. Trahan,,CUT,78,75,0,0,81,83,0,+9,153,,-,bio - career - this year - this tournament
84,Greg Norman,,CUT,71,82,0,0,21,83,0,+9,153,,-,bio - career - this year - this tournament
85,Greg Puga,,CUT,76,80,0,0,74,86,0,+12,156,,-,bio - career - this year - this tournament
86,Jeff Quinney,,CUT,80,76,0,0,86,86,0,+12,156,,-,bio - career - this year - this tournament
87,Arnold Palmer,,CUT,82,76,0,0,90,88,0,+14,158,,-,bio - career - this year - this tournament
88,Ben Crenshaw,,CUT,81,78,0,0,88,89,0,+15,159,,-,bio - career - this year - this tournament
89,Tommy Aaron,,CUT,81,82,0,0,88,90,0,+19,163,,-,bio - career - this year - this tournament
90,Billy Casper,,CUT,87,80,0,0,92,91,0,+23,167,,-,bio - career - this year - this tournament
91,Doug Ford,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
92,Gay Brewer,,WD,84,0,0,0,91,0,0,+12,84,,-,bio - career - this year - this tournament
