,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
41,Peter Townsend,,42,75,71,73,79,53,28,31,+10,298,"$1,400",-,bio - career - this year - this tournament
42,Steve Spray,,43,75,72,74,78,53,35,37,+11,299,"$1,400",-,bio - career - this year - this tournament
43,Bruce Fleisher,,44,69,75,73,83,5,17,24,+12,300,,-,bio - career - this year - this tournament
44,Mac McLendon,,45,72,75,76,80,24,35,44,+15,303,"$1,400",-,bio - career - this year - this tournament
45,Dick Siderowf,,46,78,69,80,82,74,35,46,+21,309,,-,bio - career - this year - this tournament
46,Frank Boynton,,CUT,76,73,0,0,64,49,0,+5,149,,-,bio - career - this year - this tournament
47,Gay Brewer,,CUT,75,74,0,0,53,49,0,+5,149,,-,bio - career - this year - this tournament
48,Marty Fleckman,,CUT,73,76,0,0,31,49,0,+5,149,,-,bio - career - this year - this tournament
49,Rod Funseth,,CUT,73,76,0,0,31,49,0,+5,149,,-,bio - career - this year - this tournament
50,Vinny Giles,,CUT,80,69,0,0,80,49,0,+5,149,,-,bio - career - this year - this tournament
51,Tony Jacklin,,CUT,73,76,0,0,31,49,0,+5,149,,-,bio - career - this year - this tournament
52,Bob Lunn,,CUT,74,75,0,0,44,49,0,+5,149,,-,bio - career - this year - this tournament
53,Jerry Pittman,,CUT,74,75,0,0,44,49,0,+5,149,,-,bio - career - this year - this tournament
54,Roberto De Vicenzo,,CUT,75,75,0,0,53,57,0,+6,150,,-,bio - career - this year - this tournament
55,Lou Graham,,CUT,73,77,0,0,31,57,0,+6,150,,-,bio - career - this year - this tournament
56,Brian Huggett,,CUT,78,72,0,0,74,57,0,+6,150,,-,bio - career - this year - this tournament
57,Bob Murphy,,CUT,71,79,0,0,16,57,0,+6,150,,-,bio - career - this year - this tournament
58,R.H. Sikes,,CUT,75,75,0,0,53,57,0,+6,150,,-,bio - career - this year - this tournament
59,Rik Massengale,,CUT,75,76,0,0,53,62,0,+7,151,,-,bio - career - this year - this tournament
60,Allen Miller,,CUT,77,74,0,0,69,62,0,+7,151,,-,bio - career - this year - this tournament
61,Henry Picard,,CUT,75,76,0,0,53,62,0,+7,151,,-,bio - career - this year - this tournament
62,Sam Snead,,CUT,74,77,0,0,44,62,0,+7,151,,-,bio - career - this year - this tournament
63,Tommy Horton,,CUT,74,78,0,0,44,66,0,+8,152,,-,bio - career - this year - this tournament
64,Raul Travieso,,CUT,76,76,0,0,64,66,0,+8,152,,-,bio - career - this year - this tournament
65,Hubert Green,,CUT,76,77,0,0,64,68,0,+9,153,,-,bio - career - this year - this tournament
66,Jack Lewis,,CUT,75,78,0,0,53,68,0,+9,153,,-,bio - career - this year - this tournament
67,Dave Marr,,CUT,77,76,0,0,69,68,0,+9,153,,-,bio - career - this year - this tournament
68,Peter Thomson,,CUT,78,75,0,0,74,68,0,+9,153,,-,bio - career - this year - this tournament
69,Bob Barbarossa,,CUT,75,79,0,0,53,72,0,+10,154,,-,bio - career - this year - this tournament
70,Doug Ford,,CUT,73,81,0,0,31,72,0,+10,154,,-,bio - career - this year - this tournament
71,Ramon Sota,,CUT,75,79,0,0,53,72,0,+10,154,,-,bio - career - this year - this tournament
72,Michael Bonallack,,CUT,76,79,0,0,64,75,0,+11,155,,-,bio - career - this year - this tournament
73,Peter Butler,,CUT,77,78,0,0,69,75,0,+11,155,,-,bio - career - this year - this tournament
74,Joe Carr,,CUT,79,76,0,0,79,75,0,+11,155,,-,bio - career - this year - this tournament
75,Lu Liang Huan,,CUT,80,76,0,0,80,78,0,+12,156,,-,bio - career - this year - this tournament
76,Gene Sarazen,,CUT,78,80,0,0,74,79,0,+14,158,,-,bio - career - this year - this tournament
77,John Bohmann,,CUT,77,82,0,0,69,80,0,+15,159,,-,bio - career - this year - this tournament
78,Ralph Guldahl,,CUT,77,83,0,0,69,81,0,+16,160,,-,bio - career - this year - this tournament
79,Ken Venturi,,CUT,83,77,0,0,82,81,0,+16,160,,-,bio - career - this year - this tournament
80,Claude Harmon,,WD,83,0,0,0,82,0,0,+11,83,,-,bio - career - this year - this tournament
81,Herman Keiser,,WD,71,77,80,0,16,44,47,+12,228,,-,bio - career - this year - this tournament
82,Cary Middlecoff,,WD,72,76,80,0,24,44,47,+12,228,,-,bio - career - this year - this tournament
