,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
66,Ian Woosnam,,CUT,81,74,0,0,79,62,0,+11,155,,-,bio - career - this year - this tournament
67,Keith Clearwater,,CUT,82,73,0,0,83,62,0,+11,155,,-,bio - career - this year - this tournament
68,Bill Loeffler,,CUT,77,79,0,0,45,69,0,+12,156,,-,bio - career - this year - this tournament
69,Eric Rebmann,,CUT,77,79,0,0,45,69,0,+12,156,,-,bio - career - this year - this tournament
70,Len Mattiace,,CUT,79,77,0,0,62,69,0,+12,156,,-,bio - career - this year - this tournament
71,D.A. Weibring,,CUT,79,77,0,0,62,69,0,+12,156,,-,bio - career - this year - this tournament
72,Lennie Clements,,CUT,75,81,0,0,29,69,0,+12,156,,-,bio - career - this year - this tournament
73,Arnold Palmer,,CUT,80,77,0,0,70,74,0,+13,157,,-,bio - career - this year - this tournament
74,Hal Sutton,,CUT,80,77,0,0,70,74,0,+13,157,,-,bio - career - this year - this tournament
75,J.C. Snead,,CUT,79,79,0,0,62,76,0,+14,158,,-,bio - career - this year - this tournament
76,Buddy Alexander,,CUT,78,80,0,0,53,76,0,+14,158,,-,bio - career - this year - this tournament
77,Gay Brewer,,CUT,78,81,0,0,53,78,0,+15,159,,-,bio - career - this year - this tournament
78,Brian Montgomery,,CUT,78,81,0,0,53,78,0,+15,159,,-,bio - career - this year - this tournament
79,Scott Gump,,CUT,83,77,0,0,84,80,0,+16,160,,-,bio - career - this year - this tournament
80,Paul Mayo,,CUT,81,80,0,0,79,81,0,+17,161,,-,bio - career - this year - this tournament
81,Doug Ford,,CUT,80,82,0,0,70,82,0,+18,162,,-,bio - career - this year - this tournament
82,Jodie Mudd,,CUT,84,78,0,0,87,82,0,+18,162,,-,bio - career - this year - this tournament
83,Stephen Ford,,CUT,83,80,0,0,84,84,0,+19,163,,-,bio - career - this year - this tournament
84,Lee Trevino,,CUT,81,83,0,0,79,85,0,+20,164,,-,bio - career - this year - this tournament
85,Art Wall,,CUT,86,79,0,0,89,86,0,+21,165,,-,bio - career - this year - this tournament
86,Tommy Aaron,,CUT,83,83,0,0,84,87,0,+22,166,,-,bio - career - this year - this tournament
87,Billy Casper,,CUT,80,86,0,0,70,87,0,+22,166,,-,bio - career - this year - this tournament
88,Robert Lewis,,CUT,87,83,0,0,90,89,0,+26,170,,-,bio - career - this year - this tournament
89,Jim Thorpe,,WD,85,0,0,0,88,0,0,+13,85,,-,bio - career - this year - this tournament
