,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
30,Jack Renner,,T31,73,72,73,75,28,23,28,+5,293,"$2,013",-,bio - career - this year - this tournament
31,Bruce Devlin,,T31,74,72,72,75,36,27,28,+5,293,"$2,013",-,bio - career - this year - this tournament
32,Jay Haas,,T31,75,71,72,75,44,27,28,+5,293,"$2,013",-,bio - career - this year - this tournament
33,Dave Stockton,,T31,72,72,70,79,18,21,10,+5,293,"$2,013",-,bio - career - this year - this tournament
34,Mike Sullivan,,T35,72,74,74,74,18,27,36,+6,294,"$1,800",-,bio - career - this year - this tournament
35,Jay Sigel,,T35,72,75,75,72,18,35,41,+6,294,,-,bio - career - this year - this tournament
36,Keith Fergus,,T37,76,72,75,72,53,44,42,+7,295,"$1,617",-,bio - career - this year - this tournament
37,Bill Rogers,,T37,76,72,75,72,53,44,42,+7,295,"$1,617",-,bio - career - this year - this tournament
38,Scott Hoch,,T37,73,70,75,77,28,13,28,+7,295,"$1,617",-,bio - career - this year - this tournament
39,Howard Twitty,,T40,75,72,74,75,44,35,40,+8,296,"$1,500",-,bio - career - this year - this tournament
40,Charles Coody,,T40,74,71,75,76,36,23,36,+8,296,"$1,500",-,bio - career - this year - this tournament
41,Robert Lewis,,T40,77,70,73,76,63,35,36,+8,296,,-,bio - career - this year - this tournament
42,Craig Stadler,,T43,76,71,73,77,53,35,36,+9,297,"$1,500",-,bio - career - this year - this tournament
43,Fuzzy Zoeller,,T43,77,70,78,72,63,35,47,+9,297,"$1,500",-,bio - career - this year - this tournament
44,Isao Aoki,,T45,70,76,77,77,5,27,42,+12,300,"$1,500",-,bio - career - this year - this tournament
45,Norio Suzuki,,T45,74,74,75,77,36,44,42,+12,300,"$1,500",-,bio - career - this year - this tournament
46,Jim Holtgrieve,,47,70,77,79,75,5,35,48,+13,301,,-,bio - career - this year - this tournament
47,Tommy Aaron,,48,77,71,76,79,63,44,46,+15,303,"$1,500",-,bio - career - this year - this tournament
48,Mark Pfeil,,CUT,74,75,0,0,36,49,0,+5,149,,-,bio - career - this year - this tournament
49,Andy Bean,,CUT,75,74,0,0,44,49,0,+5,149,,-,bio - career - this year - this tournament
50,Bobby Wadkins,,CUT,73,76,0,0,28,49,0,+5,149,,-,bio - career - this year - this tournament
51,Dan Halldorson,,CUT,76,73,0,0,53,49,0,+5,149,,-,bio - career - this year - this tournament
52,Ed Fiori,,CUT,72,77,0,0,18,49,0,+5,149,,-,bio - career - this year - this tournament
53,Scott Simpson,,CUT,77,72,0,0,63,49,0,+5,149,,-,bio - career - this year - this tournament
54,Lee Elder,,CUT,77,73,0,0,63,55,0,+6,150,,-,bio - career - this year - this tournament
55,J.C. Snead,,CUT,72,78,0,0,18,55,0,+6,150,,-,bio - career - this year - this tournament
56,Bob Tway,,CUT,75,76,0,0,44,57,0,+7,151,,-,bio - career - this year - this tournament
57,Mark Hayes,,CUT,76,75,0,0,53,57,0,+7,151,,-,bio - career - this year - this tournament
58,Mike Reid,,CUT,76,75,0,0,53,57,0,+7,151,,-,bio - career - this year - this tournament
59,Pat McGowan,,CUT,73,78,0,0,28,57,0,+7,151,,-,bio - career - this year - this tournament
60,Larry Nelson,,CUT,78,73,0,0,70,57,0,+7,151,,-,bio - career - this year - this tournament
61,Jack Newton,,CUT,79,73,0,0,72,62,0,+8,152,,-,bio - career - this year - this tournament
62,Mike Morley,,CUT,76,77,0,0,53,63,0,+9,153,,-,bio - career - this year - this tournament
63,Arnold Palmer,,CUT,75,78,0,0,44,63,0,+9,153,,-,bio - career - this year - this tournament
64,Bobby Walzel,,CUT,75,78,0,0,44,63,0,+9,153,,-,bio - career - this year - this tournament
65,Joe Inman,,CUT,74,79,0,0,36,63,0,+9,153,,-,bio - career - this year - this tournament
66,Doug Tewell,,CUT,79,74,0,0,72,63,0,+9,153,,-,bio - career - this year - this tournament
67,Ed Sneed,,CUT,81,72,0,0,77,63,0,+9,153,,-,bio - career - this year - this tournament
68,Lee Trevino,,CUT,77,77,0,0,63,69,0,+10,154,,-,bio - career - this year - this tournament
69,Billy Casper,,CUT,76,78,0,0,53,69,0,+10,154,,-,bio - career - this year - this tournament
70,Seve Ballesteros,,CUT,78,76,0,0,70,69,0,+10,154,,-,bio - career - this year - this tournament
71,Joe Hager,,CUT,81,73,0,0,77,69,0,+10,154,,-,bio - career - this year - this tournament
72,Sam Snead,,CUT,77,78,0,0,63,73,0,+11,155,,-,bio - career - this year - this tournament
73,"Art Wall, Jr.",,CUT,76,79,0,0,53,73,0,+11,155,,-,bio - career - this year - this tournament
74,Doug Ford,,CUT,79,76,0,0,72,73,0,+11,155,,-,bio - career - this year - this tournament
75,Bob Goalby,,CUT,80,75,0,0,75,73,0,+11,155,,-,bio - career - this year - this tournament
76,Hal Sutton,,CUT,80,75,0,0,75,73,0,+11,155,,-,bio - career - this year - this tournament
77,Andy North,,CUT,82,73,0,0,80,73,0,+11,155,,-,bio - career - this year - this tournament
78,Billy Kratzert,,CUT,83,75,0,0,82,79,0,+14,158,,-,bio - career - this year - this tournament
79,Phillip Hancock,,CUT,82,77,0,0,80,80,0,+15,159,,-,bio - career - this year - this tournament
80,Duncan Evans,,CUT,81,79,0,0,77,81,0,+16,160,,-,bio - career - this year - this tournament
81,Richard von Tacky,,CUT,76,85,0,0,53,82,0,+17,161,,-,bio - career - this year - this tournament
