,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
27,Payne Stewart,,T25,69,71,76,76,2,1,8,+4,292,"$5,670",-,bio - career - this year - this tournament
28,Johnny Miller,,T25,77,68,76,71,59,13,34,+4,292,"$5,670",-,bio - career - this year - this tournament
29,Sandy Lyle,,T25,78,65,76,73,66,6,24,+4,292,"$5,670",-,bio - career - this year - this tournament
30,Joey Sindelar,,T31,73,73,75,72,27,25,34,+5,293,"$4,445",-,bio - career - this year - this tournament
31,Sam Torrance,,T31,73,73,75,72,27,25,34,+5,293,"$4,445",-,bio - career - this year - this tournament
32,Calvin Peete,,T31,75,70,74,74,47,13,24,+5,293,"$4,445",-,bio - career - this year - this tournament
33,Jerry Haas,,T31,76,69,73,75,53,13,22,+5,293,,-,bio - career - this year - this tournament
34,Hal Sutton,,T31,77,69,70,77,59,25,8,+5,293,"$4,445",-,bio - career - this year - this tournament
35,Gary Player,,T36,71,75,73,75,9,25,24,+6,294,"$3,612",-,bio - career - this year - this tournament
36,Larry Nelson,,T36,73,75,74,72,27,47,41,+6,294,"$3,612",-,bio - career - this year - this tournament
37,Lennie Clements,,T36,75,75,73,71,47,59,45,+6,294,"$3,612",-,bio - career - this year - this tournament
38,Hale Irwin,,T36,78,71,73,72,66,50,41,+6,294,"$3,612",-,bio - career - this year - this tournament
39,Mark Lye,,T36,72,73,79,70,14,13,52,+6,294,"$3,612",-,bio - career - this year - this tournament
40,Ronnie Black,,T41,74,71,75,75,42,13,30,+7,295,"$3,010",-,bio - career - this year - this tournament
41,Scott Simpson,,T41,71,73,77,74,9,11,34,+7,295,"$3,010",-,bio - career - this year - this tournament
42,David Edwards,,T41,74,72,77,72,42,25,45,+7,295,"$3,010",-,bio - career - this year - this tournament
43,Jay Sigel,,T41,76,71,77,72,53,39,52,+8,296,,-,bio - career - this year - this tournament
44,Charles Coody,,T45,72,77,74,73,14,50,45,+8,296,"$2,660",-,bio - career - this year - this tournament
45,Bob Gilder,,T45,72,75,81,68,14,39,59,+8,296,"$2,660",-,bio - career - this year - this tournament
46,Larry Mize,,T47,71,75,76,76,9,25,41,+10,298,"$2,115",-,bio - career - this year - this tournament
47,Greg Norman,,T47,73,72,75,78,27,13,30,+10,298,"$2,115",-,bio - career - this year - this tournament
48,Danny Edwards,,T47,77,72,71,78,59,50,30,+10,298,"$2,115",-,bio - career - this year - this tournament
49,Tommy Nakajima,,T47,77,70,78,73,59,39,55,+10,298,"$2,115",-,bio - career - this year - this tournament
50,Woody Blackburn,,T47,78,71,72,77,66,50,34,+10,298,"$2,115",-,bio - career - this year - this tournament
51,Jack Renner,,T47,72,77,70,79,14,50,24,+10,298,"$2,115",-,bio - career - this year - this tournament
52,Scott Hoch,,T53,73,76,74,76,27,50,45,+11,299,"$1,800",-,bio - career - this year - this tournament
53,Denis Watson,,T53,76,72,75,76,53,47,45,+11,299,"$1,800",-,bio - career - this year - this tournament
54,George Archer,,T53,73,74,79,73,27,39,57,+11,299,"$1,800",-,bio - career - this year - this tournament
55,Rex Caldwell,,56,73,74,77,77,27,39,52,+13,301,"$1,760",-,bio - career - this year - this tournament
56,Ben Crenshaw,,T57,70,76,77,79,4,25,45,+14,302,"$1,730",-,bio - career - this year - this tournament
57,Billy Casper,,T57,71,78,74,79,9,50,45,+14,302,"$1,730",-,bio - career - this year - this tournament
58,John Inman,,59,70,76,80,77,4,25,57,+15,303,,-,bio - career - this year - this tournament
59,Bob Eastwood,,60,77,72,82,77,59,50,60,+20,308,"$1,700",-,bio - career - this year - this tournament
60,Randy Sonnier,,CUT,75,77,0,0,47,61,0,+8,152,,-,bio - career - this year - this tournament
61,Fuzzy Zoeller,,CUT,77,75,0,0,59,61,0,+8,152,,-,bio - career - this year - this tournament
62,Scott Verplank,,CUT,78,74,0,0,66,61,0,+8,152,,-,bio - career - this year - this tournament
63,Bill Rogers,,CUT,78,75,0,0,66,64,0,+9,153,,-,bio - career - this year - this tournament
64,Tom Purtzer,,CUT,76,78,0,0,53,65,0,+10,154,,-,bio - career - this year - this tournament
65,Peter Jacobsen,,CUT,78,76,0,0,66,65,0,+10,154,,-,bio - career - this year - this tournament
66,Tom Kite,,CUT,75,79,0,0,47,65,0,+10,154,,-,bio - career - this year - this tournament
67,Gil Morgan,,CUT,74,80,0,0,42,65,0,+10,154,,-,bio - career - this year - this tournament
68,Arnold Palmer,,CUT,83,72,0,0,77,69,0,+11,155,,-,bio - career - this year - this tournament
69,Ian Baker-Finch,,CUT,77,79,0,0,59,70,0,+12,156,,-,bio - career - this year - this tournament
70,"Art Wall, Jr.",,CUT,76,81,0,0,53,71,0,+13,157,,-,bio - career - this year - this tournament
71,Jose Maria Olazabal,,CUT,81,76,0,0,76,71,0,+13,157,,-,bio - career - this year - this tournament
72,Hubert Green,,CUT,74,83,0,0,42,71,0,+13,157,,-,bio - career - this year - this tournament
73,Gay Brewer,,CUT,79,79,0,0,72,74,0,+14,158,,-,bio - career - this year - this tournament
74,Tommy Aaron,,CUT,79,80,0,0,72,75,0,+15,159,,-,bio - career - this year - this tournament
75,Bob Goalby,,CUT,79,80,0,0,72,75,0,+15,159,,-,bio - career - this year - this tournament
76,Doug Ford,,WD,76,0,0,0,53,0,0,+4,76,,-,bio - career - this year - this tournament
